,label,step,time,value
2316,avg log pred advi,23160,2316,-395.97666350779497
2317,avg log pred advi,23170,2317,-395.8183045163016
2318,avg log pred advi,23180,2318,-395.66000885573783
2319,avg log pred advi,23190,2319,-395.50177650077626
2320,avg log pred advi,23200,2320,-395.3436074260998
2321,avg log pred advi,23210,2321,-395.18550160640143
2322,avg log pred advi,23220,2322,-395.0274590163841
2323,avg log pred advi,23230,2323,-394.869479630761
2324,avg log pred advi,23240,2324,-394.71156342425564
2325,avg log pred advi,23250,2325,-394.5537103716011
2326,avg log pred advi,23260,2326,-394.3959204475412
2327,avg log pred advi,23270,2327,-394.23819362682934
2328,avg log pred advi,23280,2328,-394.08052988422924
2329,avg log pred advi,23290,2329,-393.9229291945149
2330,avg log pred advi,23300,2330,-393.76539153247
2331,avg log pred advi,23310,2331,-393.6079168728886
2332,avg log pred advi,23320,2332,-393.45050519057475
2333,avg log pred advi,23330,2333,-393.2931564603425
2334,avg log pred advi,23340,2334,-393.13587065701614
2335,avg log pred advi,23350,2335,-392.97864775542996
2336,avg log pred advi,23360,2336,-392.8214877304283
2337,avg log pred advi,23370,2337,-392.6643905568655
2338,avg log pred advi,23380,2338,-392.507356209606
2339,avg log pred advi,23390,2339,-392.35038466352427
2340,avg log pred advi,23400,2340,-392.19347589350497
2341,avg log pred advi,23410,2341,-392.0366298744427
2342,avg log pred advi,23420,2342,-391.879846581242
2343,avg log pred advi,23430,2343,-391.72312598881757
2344,avg log pred advi,23440,2344,-391.56646807209415
2345,avg log pred advi,23450,2345,-391.40987280600655
2346,avg log pred advi,23460,2346,-391.2533401654993
2347,avg log pred advi,23470,2347,-391.09687012552735
2348,avg log pred advi,23480,2348,-390.94046266105545
2349,avg log pred advi,23490,2349,-390.7841177470585
2350,avg log pred advi,23500,2350,-390.6278353585211
2351,avg log pred advi,23510,2351,-390.4716154704382
2352,avg log pred advi,23520,2352,-390.3154580578147
2353,avg log pred advi,23530,2353,-390.15936309566524
2354,avg log pred advi,23540,2354,-390.0033305590148
2355,avg log pred advi,23550,2355,-389.84736042289796
2356,avg log pred advi,23560,2356,-389.6914526623597
2357,avg log pred advi,23570,2357,-389.53560725245467
2358,avg log pred advi,23580,2358,-389.37982416824764
2359,avg log pred advi,23590,2359,-389.2241033848133
2360,avg log pred advi,23600,2360,-389.06844487723635
2361,avg log pred advi,23610,2361,-388.9128486206114
2362,avg log pred advi,23620,2362,-388.75731459004305
2363,avg log pred advi,23630,2363,-388.60184276064587
2364,avg log pred advi,23640,2364,-388.44643310754435
2365,avg log pred advi,23650,2365,-388.291085605873
2366,avg log pred advi,23660,2366,-388.1358002307761
2367,avg log pred advi,23670,2367,-387.9805769574081
2368,avg log pred advi,23680,2368,-387.82541576093325
2369,avg log pred advi,23690,2369,-387.6703166165258
2370,avg log pred advi,23700,2370,-387.51527949936974
2371,avg log pred advi,23710,2371,-387.3603043846593
2372,avg log pred advi,23720,2372,-387.20539124759836
2373,avg log pred advi,23730,2373,-387.0505400634008
2374,avg log pred advi,23740,2374,-386.89575080729054
2375,avg log pred advi,23750,2375,-386.74102345450126
2376,avg log pred advi,23760,2376,-386.5863579802765
2377,avg log pred advi,23770,2377,-386.43175435986984
2378,avg log pred advi,23780,2378,-386.2772125685447
2379,avg log pred advi,23790,2379,-386.1227325815744
2380,avg log pred advi,23800,2380,-385.9683143742422
2381,avg log pred advi,23810,2381,-385.813957921841
2382,avg log pred advi,23820,2382,-385.65966319967396
2383,avg log pred advi,23830,2383,-385.5054301830538
2384,avg log pred advi,23840,2384,-385.3512588473034
2385,avg log pred advi,23850,2385,-385.19714916775524
2386,avg log pred advi,23860,2386,-385.04310111975167
2387,avg log pred advi,23870,2387,-384.88911467864517
2388,avg log pred advi,23880,2388,-384.73518981979777
2389,avg log pred advi,23890,2389,-384.58132651858165
2390,avg log pred advi,23900,2390,-384.42752475037855
2391,avg log pred advi,23910,2391,-384.27378449058017
2392,avg log pred advi,23920,2392,-384.1201057145882
2393,avg log pred advi,23930,2393,-383.9664883978139
2394,avg log pred advi,23940,2394,-383.81293251567865
2395,avg log pred advi,23950,2395,-383.6594380436134
2396,avg log pred advi,23960,2396,-383.5060049570591
2397,avg log pred advi,23970,2397,-383.3526332314663
2398,avg log pred advi,23980,2398,-383.1993228422957
2399,avg log pred advi,23990,2399,-383.0460737650175
2400,avg log pred advi,24000,2400,-382.89288597511205
2401,avg log pred advi,24010,2401,-382.73975944806904
2402,avg log pred advi,24020,2402,-382.58669415938846
2403,avg log pred advi,24030,2403,-382.43369008457967
2404,avg log pred advi,24040,2404,-382.2807471991622
2405,avg log pred advi,24050,2405,-382.12786547866506
2406,avg log pred advi,24060,2406,-381.97504489862723
2407,avg log pred advi,24070,2407,-381.82228543459735
2408,avg log pred advi,24080,2408,-381.669587062134
2409,avg log pred advi,24090,2409,-381.51694975680533
2410,avg log pred advi,24100,2410,-381.3643734941896
2411,avg log pred advi,24110,2411,-381.21185824987424
2412,avg log pred advi,24120,2412,-381.0594039994571
2413,avg log pred advi,24130,2413,-380.90701071854545
2414,avg log pred advi,24140,2414,-380.75467838275625
2415,avg log pred advi,24150,2415,-380.6024069677165
2416,avg log pred advi,24160,2416,-380.4501964490625
2417,avg log pred advi,24170,2417,-380.29804680244087
2418,avg log pred advi,24180,2418,-380.1459580035076
2419,avg log pred advi,24190,2419,-379.9939300279283
2420,avg log pred advi,24200,2420,-379.8419628513787
2421,avg log pred advi,24210,2421,-379.6900564495439
2422,avg log pred advi,24220,2422,-379.538210798119
2423,avg log pred advi,24230,2423,-379.3864258728086
2424,avg log pred advi,24240,2424,-379.2347016493272
2425,avg log pred advi,24250,2425,-379.08303810339885
2426,avg log pred advi,24260,2426,-378.93143521075734
2427,avg log pred advi,24270,2427,-378.7798929471464
2428,avg log pred advi,24280,2428,-378.62841128831906
2429,avg log pred advi,24290,2429,-378.47699021003825
2430,avg log pred advi,24300,2430,-378.3256296880768
2431,avg log pred advi,24310,2431,-378.17432969821687
2432,avg log pred advi,24320,2432,-378.0230902162505
2433,avg log pred advi,24330,2433,-377.8719112179794
2434,avg log pred advi,24340,2434,-377.7207926792148
2435,avg log pred advi,24350,2435,-377.56973457577794
2436,avg log pred advi,24360,2436,-377.41873688349943
2437,avg log pred advi,24370,2437,-377.2677995782195
2438,avg log pred advi,24380,2438,-377.1169226357885
2439,avg log pred advi,24390,2439,-376.96610603206574
2440,avg log pred advi,24400,2440,-376.81534974292083
2441,avg log pred advi,24410,2441,-376.6646537442327
2442,avg log pred advi,24420,2442,-376.51401801188996
2443,avg log pred advi,24430,2443,-376.36344252179094
2444,avg log pred advi,24440,2444,-376.21292724984346
2445,avg log pred advi,24450,2445,-376.06247217196517
2446,avg log pred advi,24460,2446,-375.9120772640832
2447,avg log pred advi,24470,2447,-375.7617425021344
2448,avg log pred advi,24480,2448,-375.6114678620653
2449,avg log pred advi,24490,2449,-375.4612533198317
2450,avg log pred advi,24500,2450,-375.31109885139955
2451,avg log pred advi,24510,2451,-375.161004432744
2452,avg log pred advi,24520,2452,-375.0109700398499
2453,avg log pred advi,24530,2453,-374.8609956487119
2454,avg log pred advi,24540,2454,-374.7110812353339
2455,avg log pred advi,24550,2455,-374.5612267757298
2456,avg log pred advi,24560,2456,-374.41143224592264
2457,avg log pred advi,24570,2457,-374.26169762194553
2458,avg log pred advi,24580,2458,-374.11202287984094
2459,avg log pred advi,24590,2459,-373.9624079956606
2460,avg log pred advi,24600,2460,-373.8128529454665
2461,avg log pred advi,24610,2461,-373.66335770532953
2462,avg log pred advi,24620,2462,-373.5139222513307
2463,avg log pred advi,24630,2463,-373.36454655956027
2464,avg log pred advi,24640,2464,-373.2152306061179
2465,avg log pred advi,24650,2465,-373.0659743671134
2466,avg log pred advi,24660,2466,-372.9167778186655
2467,avg log pred advi,24670,2467,-372.7676409369029
2468,avg log pred advi,24680,2468,-372.6185636979636
2469,avg log pred advi,24690,2469,-372.4695460779953
2470,avg log pred advi,24700,2470,-372.32058805315523
2471,avg log pred advi,24710,2471,-372.17168959961
2472,avg log pred advi,24720,2472,-372.0228506935359
2473,avg log pred advi,24730,2473,-371.87407131111866
2474,avg log pred advi,24740,2474,-371.72535142855367
2475,avg log pred advi,24750,2475,-371.57669102204574
2476,avg log pred advi,24760,2476,-371.4280900678091
2477,avg log pred advi,24770,2477,-371.27954854206763
2478,avg log pred advi,24780,2478,-371.1310664210548
2479,avg log pred advi,24790,2479,-370.9826436810133
2480,avg log pred advi,24800,2480,-370.83428029819567
2481,avg log pred advi,24810,2481,-370.68597624886365
2482,avg log pred advi,24820,2482,-370.5377315092886
2483,avg log pred advi,24830,2483,-370.3895460557514
2484,avg log pred advi,24840,2484,-370.24141986454237
2485,avg log pred advi,24850,2485,-370.0933529119613
2486,avg log pred advi,24860,2486,-369.9453451743175
2487,avg log pred advi,24870,2487,-369.79739662792963
2488,avg log pred advi,24880,2488,-369.64950724912615
2489,avg log pred advi,24890,2489,-369.50167701424454
2490,avg log pred advi,24900,2490,-369.353905899632
2491,avg log pred advi,24910,2491,-369.2061938816453
2492,avg log pred advi,24920,2492,-369.05854093665033
2493,avg log pred advi,24930,2493,-368.91094704102267
2494,avg log pred advi,24940,2494,-368.76341217114737
2495,avg log pred advi,24950,2495,-368.61593630341883
2496,avg log pred advi,24960,2496,-368.46851941424086
2497,avg log pred advi,24970,2497,-368.3211614800268
2498,avg log pred advi,24980,2498,-368.1738624771993
2499,avg log pred advi,24990,2499,-368.0266223821906
2500,avg log pred advi,25000,2500,-367.87944117144235
2501,avg log pred advi,25010,2501,-367.7323188214054
2502,avg log pred advi,25020,2502,-367.58525530854024
2503,avg log pred advi,25030,2503,-367.4382506093167
2504,avg log pred advi,25040,2504,-367.2913047002141
2505,avg log pred advi,25050,2505,-367.14441755772106
2506,avg log pred advi,25060,2506,-366.99758915833553
2507,avg log pred advi,25070,2507,-366.8508194785651
2508,avg log pred advi,25080,2508,-366.70410849492646
2509,avg log pred advi,25090,2509,-366.5574561839461
2510,avg log pred advi,25100,2510,-366.4108625221595
2511,avg log pred advi,25110,2511,-366.2643274861116
2512,avg log pred advi,25120,2512,-366.11785105235697
2513,avg log pred advi,25130,2513,-365.9714331974592
2514,avg log pred advi,25140,2514,-365.82507389799156
2515,avg log pred advi,25150,2515,-365.6787731305365
2516,avg log pred advi,25160,2516,-365.53253087168605
2517,avg log pred advi,25170,2517,-365.3863470980412
2518,avg log pred advi,25180,2518,-365.2402217862126
2519,avg log pred advi,25190,2519,-365.0941549128204
2520,avg log pred advi,25200,2520,-364.9481464544937
2521,avg log pred advi,25210,2521,-364.8021963878713
2522,avg log pred advi,25220,2522,-364.65630468960103
2523,avg log pred advi,25230,2523,-364.5104713363402
2524,avg log pred advi,25240,2524,-364.3646963047556
2525,avg log pred advi,25250,2525,-364.21897957152333
2526,avg log pred advi,25260,2526,-364.07332111332846
2527,avg log pred advi,25270,2527,-363.92772090686583
2528,avg log pred advi,25280,2528,-363.78217892883913
2529,avg log pred advi,25290,2529,-363.636695155962
2530,avg log pred advi,25300,2530,-363.49126956495684
2531,avg log pred advi,25310,2531,-363.3459021325556
2532,avg log pred advi,25320,2532,-363.20059283549944
2533,avg log pred advi,25330,2533,-363.0553416505388
2534,avg log pred advi,25340,2534,-362.91014855443376
2535,avg log pred advi,25350,2535,-362.76501352395326
2536,avg log pred advi,25360,2536,-362.61993653587564
2537,avg log pred advi,25370,2537,-362.47491756698867
2538,avg log pred advi,25380,2538,-362.32995659408925
2539,avg log pred advi,25390,2539,-362.1850535939837
2540,avg log pred advi,25400,2540,-362.04020854348744
2541,avg log pred advi,25410,2541,-361.89542141942536
2542,avg log pred advi,25420,2542,-361.7506921986315
2543,avg log pred advi,25430,2543,-361.6060208579491
2544,avg log pred advi,25440,2544,-361.4614073742308
2545,avg log pred advi,25450,2545,-361.3168517243385
2546,avg log pred advi,25460,2546,-361.1723538851433
2547,avg log pred advi,25470,2547,-361.0279138335255
2548,avg log pred advi,25480,2548,-360.88353154637446
2549,avg log pred advi,25490,2549,-360.7392070005895
2550,avg log pred advi,25500,2550,-360.5949401730783
2551,avg log pred advi,25510,2551,-360.4507310407583
2552,avg log pred advi,25520,2552,-360.3065795805561
2553,avg log pred advi,25530,2553,-360.1624857694073
2554,avg log pred advi,25540,2554,-360.01844958425704
2555,avg log pred advi,25550,2555,-359.8744710020595
2556,avg log pred advi,25560,2556,-359.7305499997781
2557,avg log pred advi,25570,2557,-359.5866865543855
2558,avg log pred advi,25580,2558,-359.4428806428634
2559,avg log pred advi,25590,2559,-359.29913224220303
2560,avg log pred advi,25600,2560,-359.1554413294046
2561,avg log pred advi,25610,2561,-359.0118078814776
2562,avg log pred advi,25620,2562,-358.86823187544053
2563,avg log pred advi,25630,2563,-358.72471328832137
2564,avg log pred advi,25640,2564,-358.581252097157
2565,avg log pred advi,25650,2565,-358.4378482789939
2566,avg log pred advi,25660,2566,-358.2945018108872
2567,avg log pred advi,25670,2567,-358.15121266990155
2568,avg log pred advi,25680,2568,-358.00798083311076
2569,avg log pred advi,25690,2569,-357.86480627759755
2570,avg log pred advi,25700,2570,-357.7216889804542
2571,avg log pred advi,25710,2571,-357.5786289187818
2572,avg log pred advi,25720,2572,-357.43562606969084
2573,avg log pred advi,25730,2573,-357.2926804103008
2574,avg log pred advi,25740,2574,-357.14979191774034
2575,avg log pred advi,25750,2575,-357.0069605691474
2576,avg log pred advi,25760,2576,-356.86418634166887
2577,avg log pred advi,25770,2577,-356.72146921246093
2578,avg log pred advi,25780,2578,-356.5788091586889
2579,avg log pred advi,25790,2579,-356.4362061575269
2580,avg log pred advi,25800,2580,-356.29366018615883
2581,avg log pred advi,25810,2581,-356.15117122177713
2582,avg log pred advi,25820,2582,-356.00873924158356
2583,avg log pred advi,25830,2583,-355.866364222789
2584,avg log pred advi,25840,2584,-355.7240461426134
2585,avg log pred advi,25850,2585,-355.5817849782861
2586,avg log pred advi,25860,2586,-355.43958070704514
2587,avg log pred advi,25870,2587,-355.2974333061378
2588,avg log pred advi,25880,2588,-355.15534275282056
2589,avg log pred advi,25890,2589,-355.0133090243589
2590,avg log pred advi,25900,2590,-354.8713320980274
2591,avg log pred advi,25910,2591,-354.72941195110985
2592,avg log pred advi,25920,2592,-354.587548560899
2593,avg log pred advi,25930,2593,-354.4457419046966
2594,avg log pred advi,25940,2594,-354.30399195981363
2595,avg log pred advi,25950,2595,-354.16229870357023
2596,avg log pred advi,25960,2596,-354.0206621132954
2597,avg log pred advi,25970,2597,-353.8790821663272
2598,avg log pred advi,25980,2598,-353.737558840013
2599,avg log pred advi,25990,2599,-353.59609211170874
2600,avg log pred advi,26000,2600,-353.45468195878016
2601,avg log pred advi,26010,2601,-353.3133283586014
2602,avg log pred advi,26020,2602,-353.17203128855596
2603,avg log pred advi,26030,2603,-353.03079072603623
2604,avg log pred advi,26040,2604,-352.8896066484437
2605,avg log pred advi,26050,2605,-352.74847903318914
2606,avg log pred advi,26060,2606,-352.6074078576919
2607,avg log pred advi,26070,2607,-352.4663930993807
2608,avg log pred advi,26080,2608,-352.3254347356932
2609,avg log pred advi,26090,2609,-352.18453274407585
2610,avg log pred advi,26100,2610,-352.0436871019846
2611,avg log pred advi,26110,2611,-351.902897786884
2612,avg log pred advi,26120,2612,-351.76216477624786
2613,avg log pred advi,26130,2613,-351.6214880475588
2614,avg log pred advi,26140,2614,-351.4808675783085
2615,avg log pred advi,26150,2615,-351.3403033459978
2616,avg log pred advi,26160,2616,-351.1997953281364
2617,avg log pred advi,26170,2617,-351.0593435022431
2618,avg log pred advi,26180,2618,-350.9189478458454
2619,avg log pred advi,26190,2619,-350.7786083364801
2620,avg log pred advi,26200,2620,-350.63832495169294
2621,avg log pred advi,26210,2621,-350.4980976690385
2622,avg log pred advi,26220,2622,-350.3579264660804
2623,avg log pred advi,26230,2623,-350.2178113203914
2624,avg log pred advi,26240,2624,-350.0777522095528
2625,avg log pred advi,26250,2625,-349.9377491111553
2626,avg log pred advi,26260,2626,-349.7978020027985
2627,avg log pred advi,26270,2627,-349.65791086209083
2628,avg log pred advi,26280,2628,-349.5180756666495
2629,avg log pred advi,26290,2629,-349.378296394101
2630,avg log pred advi,26300,2630,-349.2385730220808
2631,avg log pred advi,26310,2631,-349.098905528233
2632,avg log pred advi,26320,2632,-348.9592938902108
2633,avg log pred advi,26330,2633,-348.81973808567636
2634,avg log pred advi,26340,2634,-348.6802380923007
2635,avg log pred advi,26350,2635,-348.540793887764
2636,avg log pred advi,26360,2636,-348.40140544975503
2637,avg log pred advi,26370,2637,-348.26207275597164
2638,avg log pred advi,26380,2638,-348.1227957841206
2639,avg log pred advi,26390,2639,-347.9835745119177
2640,avg log pred advi,26400,2640,-347.8444089170874
2641,avg log pred advi,26410,2641,-347.7052989773633
2642,avg log pred advi,26420,2642,-347.56624467048783
2643,avg log pred advi,26430,2643,-347.42724597421227
2644,avg log pred advi,26440,2644,-347.28830286629665
2645,avg log pred advi,26450,2645,-347.1494153245103
2646,avg log pred advi,26460,2646,-347.0105833266312
2647,avg log pred advi,26470,2647,-346.87180685044615
2648,avg log pred advi,26480,2648,-346.73308587375095
2649,avg log pred advi,26490,2649,-346.5944203743502
2650,avg log pred advi,26500,2650,-346.4558103300574
2651,avg log pred advi,26510,2651,-346.3172557186951
2652,avg log pred advi,26520,2652,-346.17875651809436
2653,avg log pred advi,26530,2653,-346.04031270609545
2654,avg log pred advi,26540,2654,-345.9019242605473
2655,avg log pred advi,26550,2655,-345.7635911593078
2656,avg log pred advi,26560,2656,-345.62531338024354
2657,avg log pred advi,26570,2657,-345.48709090123026
2658,avg log pred advi,26580,2658,-345.3489237001522
2659,avg log pred advi,26590,2659,-345.21081175490264
2660,avg log pred advi,26600,2660,-345.0727550433837
2661,avg log pred advi,26610,2661,-344.9347535435064
2662,avg log pred advi,26620,2662,-344.7968072331904
2663,avg log pred advi,26630,2663,-344.65891609036424
2664,avg log pred advi,26640,2664,-344.52108009296535
2665,avg log pred advi,26650,2665,-344.38329921894
2666,avg log pred advi,26660,2666,-344.2455734462433
2667,avg log pred advi,26670,2667,-344.10790275283915
2668,avg log pred advi,26680,2668,-343.97028711670015
2669,avg log pred advi,26690,2669,-343.83272651580774
2670,avg log pred advi,26700,2670,-343.69522092815237
2671,avg log pred advi,26710,2671,-343.5577703317331
2672,avg log pred advi,26720,2672,-343.4203747045578
2673,avg log pred advi,26730,2673,-343.28303402464314
2674,avg log pred advi,26740,2674,-343.1457482700147
2675,avg log pred advi,26750,2675,-343.0085174187066
2676,avg log pred advi,26760,2676,-342.87134144876217
2677,avg log pred advi,26770,2677,-342.73422033823306
2678,avg log pred advi,26780,2678,-342.59715406518
2679,avg log pred advi,26790,2679,-342.46014260767214
2680,avg log pred advi,26800,2680,-342.32318594378796
2681,avg log pred advi,26810,2681,-342.1862840516143
2682,avg log pred advi,26820,2682,-342.0494369092467
2683,avg log pred advi,26830,2683,-341.9126444947898
2684,avg log pred advi,26840,2684,-341.7759067863567
2685,avg log pred advi,26850,2685,-341.63922376206943
2686,avg log pred advi,26860,2686,-341.5025954000588
2687,avg log pred advi,26870,2687,-341.3660216784641
2688,avg log pred advi,26880,2688,-341.22950257543357
2689,avg log pred advi,26890,2689,-341.09303806912425
2690,avg log pred advi,26900,2690,-340.95662813770156
2691,avg log pred advi,26910,2691,-340.82027275934024
2692,avg log pred advi,26920,2692,-340.6839719122233
2693,avg log pred advi,26930,2693,-340.54772557454254
2694,avg log pred advi,26940,2694,-340.41153372449867
2695,avg log pred advi,26950,2695,-340.2753963403008
2696,avg log pred advi,26960,2696,-340.13931340016717
2697,avg log pred advi,26970,2697,-340.0032848823244
2698,avg log pred advi,26980,2698,-339.8673107650079
2699,avg log pred advi,26990,2699,-339.73139102646195
2700,avg log pred advi,27000,2700,-339.59552564493913
2701,avg log pred advi,27010,2701,-339.4597145987012
2702,avg log pred advi,27020,2702,-339.32395786601836
2703,avg log pred advi,27030,2703,-339.18825542516953
2704,avg log pred advi,27040,2704,-339.05260725444225
2705,avg log pred advi,27050,2705,-338.9170133321328
2706,avg log pred advi,27060,2706,-338.78147363654625
2707,avg log pred advi,27070,2707,-338.6459881459963
2708,avg log pred advi,27080,2708,-338.51055683880503
2709,avg log pred advi,27090,2709,-338.3751796933037
2710,avg log pred advi,27100,2710,-338.23985668783166
2711,avg log pred advi,27110,2711,-338.1045878007376
2712,avg log pred advi,27120,2712,-337.96937301037826
2713,avg log pred advi,27130,2713,-337.8342122951193
2714,avg log pred advi,27140,2714,-337.699105633335
2715,avg log pred advi,27150,2715,-337.56405300340833
2716,avg log pred advi,27160,2716,-337.42905438373094
2717,avg log pred advi,27170,2717,-337.2941097527029
2718,avg log pred advi,27180,2718,-337.1592190887332
2719,avg log pred advi,27190,2719,-337.02438237023927
2720,avg log pred advi,27200,2720,-336.8895995756471
2721,avg log pred advi,27210,2721,-336.7548706833917
2722,avg log pred advi,27220,2722,-336.6201956719163
2723,avg log pred advi,27230,2723,-336.4855745196729
2724,avg log pred advi,27240,2724,-336.35100720512224
2725,avg log pred advi,27250,2725,-336.2164937067333
2726,avg log pred advi,27260,2726,-336.0820340029842
2727,avg log pred advi,27270,2727,-335.9476280723612
2728,avg log pred advi,27280,2728,-335.81327589335945
2729,avg log pred advi,27290,2729,-335.67897744448254
2730,avg log pred advi,27300,2730,-335.5447327042427
2731,avg log pred advi,27310,2731,-335.41054165116077
2732,avg log pred advi,27320,2732,-335.2764042637663
2733,avg log pred advi,27330,2733,-335.1423205205973
2734,avg log pred advi,27340,2734,-335.00829040020017
2735,avg log pred advi,27350,2735,-334.8743138811302
2736,avg log pred advi,27360,2736,-334.74039094195126
2737,avg log pred advi,27370,2737,-334.6065215612355
2738,avg log pred advi,27380,2738,-334.47270571756405
2739,avg log pred advi,27390,2739,-334.33894338952615
2740,avg log pred advi,27400,2740,-334.20523455571976
2741,avg log pred advi,27410,2741,-334.0715791947518
2742,avg log pred advi,27420,2742,-333.93797728523714
2743,avg log pred advi,27430,2743,-333.80442880579966
2744,avg log pred advi,27440,2744,-333.6709337350714
2745,avg log pred advi,27450,2745,-333.5374920516932
2746,avg log pred advi,27460,2746,-333.4041037343145
2747,avg log pred advi,27470,2747,-333.27076876159316
2748,avg log pred advi,27480,2748,-333.13748711219546
2749,avg log pred advi,27490,2749,-333.0042587647965
2750,avg log pred advi,27500,2750,-332.87108369807953
2751,avg log pred advi,27510,2751,-332.73796189073676
2752,avg log pred advi,27520,2752,-332.6048933214685
2753,avg log pred advi,27530,2753,-332.471877968984
2754,avg log pred advi,27540,2754,-332.33891581200066
2755,avg log pred advi,27550,2755,-332.2060068292445
2756,avg log pred advi,27560,2756,-332.07315099945015
2757,avg log pred advi,27570,2757,-331.9403483013607
2758,avg log pred advi,27580,2758,-331.8075987137277
2759,avg log pred advi,27590,2759,-331.6749022153112
2760,avg log pred advi,27600,2760,-331.5422587848797
2761,avg log pred advi,27610,2761,-331.40966840121035
2762,avg log pred advi,27620,2762,-331.2771310430887
2763,avg log pred advi,27630,2763,-331.1446466893087
2764,avg log pred advi,27640,2764,-331.0122153186728
2765,avg log pred advi,27650,2765,-330.87983690999204
2766,avg log pred advi,27660,2766,-330.747511442086
2767,avg log pred advi,27670,2767,-330.61523889378253
2768,avg log pred advi,27680,2768,-330.4830192439179
2769,avg log pred advi,27690,2769,-330.35085247133713
2770,avg log pred advi,27700,2770,-330.2187385548933
2771,avg log pred advi,27710,2771,-330.08667747344845
2772,avg log pred advi,27720,2772,-329.95466920587273
2773,avg log pred advi,27730,2773,-329.82271373104476
2774,avg log pred advi,27740,2774,-329.6908110278517
2775,avg log pred advi,27750,2775,-329.5589610751891
2776,avg log pred advi,27760,2776,-329.4271638519609
2777,avg log pred advi,27770,2777,-329.29541933707975
2778,avg log pred advi,27780,2778,-329.1637275094663
2779,avg log pred advi,27790,2779,-329.03208834805
2780,avg log pred advi,27800,2780,-328.9005018317685
2781,avg log pred advi,27810,2781,-328.76896793956803
2782,avg log pred advi,27820,2782,-328.6374866504031
2783,avg log pred advi,27830,2783,-328.5060579432368
2784,avg log pred advi,27840,2784,-328.3746817970404
2785,avg log pred advi,27850,2785,-328.24335819079374
2786,avg log pred advi,27860,2786,-328.11208710348524
2787,avg log pred advi,27870,2787,-327.9808685141113
2788,avg log pred advi,27880,2788,-327.84970240167706
2789,avg log pred advi,27890,2789,-327.71858874519586
2790,avg log pred advi,27900,2790,-327.5875275236895
2791,avg log pred advi,27910,2791,-327.4565187161883
2792,avg log pred advi,27920,2792,-327.3255623017308
2793,avg log pred advi,27930,2793,-327.194658259364
2794,avg log pred advi,27940,2794,-327.0638065681432
2795,avg log pred advi,27950,2795,-326.9330072071321
2796,avg log pred advi,27960,2796,-326.8022601554029
2797,avg log pred advi,27970,2797,-326.67156539203603
2798,avg log pred advi,27980,2798,-326.5409228961203
2799,avg log pred advi,27990,2799,-326.410332646753
2800,avg log pred advi,28000,2800,-326.2797946230395
2801,avg log pred advi,28010,2801,-326.14930880409383
2802,avg log pred advi,28020,2802,-326.0188751690383
2803,avg log pred advi,28030,2803,-325.8884936970036
2804,avg log pred advi,28040,2804,-325.75816436712853
2805,avg log pred advi,28050,2805,-325.6278871585603
2806,avg log pred advi,28060,2806,-325.4976620504549
2807,avg log pred advi,28070,2807,-325.36748902197604
2808,avg log pred advi,28080,2808,-325.2373680522961
2809,avg log pred advi,28090,2809,-325.1072991205958
2810,avg log pred advi,28100,2810,-324.977282206064
2811,avg log pred advi,28110,2811,-324.8473172878981
2812,avg log pred advi,28120,2812,-324.71740434530363
2813,avg log pred advi,28130,2813,-324.58754335749455
2814,avg log pred advi,28140,2814,-324.45773430369314
2815,avg log pred advi,28150,2815,-324.3279771631299
2816,avg log pred advi,28160,2816,-324.19827191504356
2817,avg log pred advi,28170,2817,-324.06861853868156
2818,avg log pred advi,28180,2818,-323.9390170132992
2819,avg log pred advi,28190,2819,-323.8094673181602
2820,avg log pred advi,28200,2820,-323.6799694325368
2821,avg log pred advi,28210,2821,-323.550523335709
2822,avg log pred advi,28220,2822,-323.4211290069657
2823,avg log pred advi,28230,2823,-323.2917864256038
2824,avg log pred advi,28240,2824,-323.1624955709284
2825,avg log pred advi,28250,2825,-323.0332564222529
2826,avg log pred advi,28260,2826,-322.9040689588992
2827,avg log pred advi,28270,2827,-322.7749331601972
2828,avg log pred advi,28280,2828,-322.6458490054852
2829,avg log pred advi,28290,2829,-322.51681647410976
2830,avg log pred advi,28300,2830,-322.38783554542556
2831,avg log pred advi,28310,2831,-322.2589061987957
2832,avg log pred advi,28320,2832,-322.1300284135916
2833,avg log pred advi,28330,2833,-322.00120216919277
2834,avg log pred advi,28340,2834,-321.87242744498695
2835,avg log pred advi,28350,2835,-321.7437042203702
2836,avg log pred advi,28360,2836,-321.6150324747468
2837,avg log pred advi,28370,2837,-321.4864121875292
2838,avg log pred advi,28380,2838,-321.35784333813837
2839,avg log pred advi,28390,2839,-321.2293259060031
2840,avg log pred advi,28400,2840,-321.10085987056067
2841,avg log pred advi,28410,2841,-320.97244521125646
2842,avg log pred advi,28420,2842,-320.84408190754425
2843,avg log pred advi,28430,2843,-320.7157699388858
2844,avg log pred advi,28440,2844,-320.5875092847512
2845,avg log pred advi,28450,2845,-320.4592999246188
2846,avg log pred advi,28460,2846,-320.331141837975
2847,avg log pred advi,28470,2847,-320.2030350043147
2848,avg log pred advi,28480,2848,-320.0749794031406
2849,avg log pred advi,28490,2849,-319.94697501396394
2850,avg log pred advi,28500,2850,-319.819021816304
2851,avg log pred advi,28510,2851,-319.691119789688
2852,avg log pred advi,28520,2852,-319.56326891365205
2853,avg log pred advi,28530,2853,-319.43546916773977
2854,avg log pred advi,28540,2854,-319.30772053150326
