,label,step,time,value
2086,log pred nuts,20860,2086,-298.90930976635013
2087,log pred nuts,20870,2087,-298.7434255273961
2088,log pred nuts,20880,2088,-298.5776518410797
2089,log pred nuts,20890,2089,-298.41198863372375
2090,log pred nuts,20900,2090,-298.2464358317002
2091,log pred nuts,20910,2091,-298.08099336143005
2092,log pred nuts,20920,2092,-297.91566114938314
2093,log pred nuts,20930,2093,-297.75043912207866
2094,log pred nuts,20940,2094,-297.58532720608457
2095,log pred nuts,20950,2095,-297.42032532801767
2096,log pred nuts,20960,2096,-297.2554334145439
2097,log pred nuts,20970,2097,-297.09065139237805
2098,log pred nuts,20980,2098,-296.92597918828335
2099,log pred nuts,20990,2099,-296.7614167290725
2100,log pred nuts,21000,2100,-296.59696394160653
2101,log pred nuts,21010,2101,-296.4326207527951
2102,log pred nuts,21020,2102,-296.26838708959707
2103,log pred nuts,21030,2103,-296.10426287901953
2104,log pred nuts,21040,2104,-295.9402480481184
2105,log pred nuts,21050,2105,-295.7763425239983
2106,log pred nuts,21060,2106,-295.6125462338123
2107,log pred nuts,21070,2107,-295.4488591047618
2108,log pred nuts,21080,2108,-295.2852810640974
2109,log pred nuts,21090,2109,-295.12181203911734
2110,log pred nuts,21100,2110,-294.95845195716896
2111,log pred nuts,21110,2111,-294.79520074564766
2112,log pred nuts,21120,2112,-294.6320583319975
2113,log pred nuts,21130,2113,-294.4690246437105
2114,log pred nuts,21140,2114,-294.30609960832743
2115,log pred nuts,21150,2115,-294.1432831534371
2116,log pred nuts,21160,2116,-293.9805752066766
2117,log pred nuts,21170,2117,-293.8179756957313
2118,log pred nuts,21180,2118,-293.65548454833487
2119,log pred nuts,21190,2119,-293.4931016922688
2120,log pred nuts,21200,2120,-293.3308270553631
2121,log pred nuts,21210,2121,-293.16866056549566
2122,log pred nuts,21220,2122,-293.00660215059247
2123,log pred nuts,21230,2123,-292.84465173862753
2124,log pred nuts,21240,2124,-292.682809257623
2125,log pred nuts,21250,2125,-292.5210746356487
2126,log pred nuts,21260,2126,-292.35944780082275
2127,log pred nuts,21270,2127,-292.19792868131094
2128,log pred nuts,21280,2128,-292.03651720532685
2129,log pred nuts,21290,2129,-291.87521330113225
2130,log pred nuts,21300,2130,-291.71401689703646
2131,log pred nuts,21310,2131,-291.55292792139653
2132,log pred nuts,21320,2132,-291.3919463026175
2133,log pred nuts,21330,2133,-291.2310719691519
2134,log pred nuts,21340,2134,-291.07030484949996
2135,log pred nuts,21350,2135,-290.9096448722098
2136,log pred nuts,21360,2136,-290.7490919658769
2137,log pred nuts,21370,2137,-290.58864605914425
2138,log pred nuts,21380,2138,-290.4283070807028
2139,log pred nuts,21390,2139,-290.2680749592907
2140,log pred nuts,21400,2140,-290.10794962369357
2141,log pred nuts,21410,2141,-289.9479310027447
2142,log pred nuts,21420,2142,-289.78801902532473
2143,log pred nuts,21430,2143,-289.6282136203615
2144,log pred nuts,21440,2144,-289.46851471683055
2145,log pred nuts,21450,2145,-289.3089222437545
2146,log pred nuts,21460,2146,-289.1494361302034
2147,log pred nuts,21470,2147,-288.99005630529456
2148,log pred nuts,21480,2148,-288.8307826981925
2149,log pred nuts,21490,2149,-288.67161523810876
2150,log pred nuts,21500,2150,-288.5125538543024
2151,log pred nuts,21510,2151,-288.3535984760796
2152,log pred nuts,21520,2152,-288.1947490327932
2153,log pred nuts,21530,2153,-288.0360054538437
2154,log pred nuts,21540,2154,-287.8773676686784
2155,log pred nuts,21550,2155,-287.7188356067914
2156,log pred nuts,21560,2156,-287.56040919772425
2157,log pred nuts,21570,2157,-287.4020883710651
2158,log pred nuts,21580,2158,-287.24387305644905
2159,log pred nuts,21590,2159,-287.08576318355824
2160,log pred nuts,21600,2160,-286.92775868212175
2161,log pred nuts,21610,2161,-286.7698594819152
2162,log pred nuts,21620,2162,-286.6120655127612
2163,log pred nuts,21630,2163,-286.45437670452907
2164,log pred nuts,21640,2164,-286.29679298713495
2165,log pred nuts,21650,2165,-286.1393142905416
2166,log pred nuts,21660,2166,-285.9819405447585
2167,log pred nuts,21670,2167,-285.8246716798417
2168,log pred nuts,21680,2168,-285.667507625894
2169,log pred nuts,21690,2169,-285.5104483130648
2170,log pred nuts,21700,2170,-285.35349367154964
2171,log pred nuts,21710,2171,-285.1966436315912
2172,log pred nuts,21720,2172,-285.0398981234783
2173,log pred nuts,21730,2173,-284.8832570775461
2174,log pred nuts,21740,2174,-284.7267204241765
2175,log pred nuts,21750,2175,-284.57028809379767
2176,log pred nuts,21760,2176,-284.413960016884
2177,log pred nuts,21770,2177,-284.2577361239565
2178,log pred nuts,21780,2178,-284.1016163455822
2179,log pred nuts,21790,2179,-283.9456006123745
2180,log pred nuts,21800,2180,-283.7896888549933
2181,log pred nuts,21810,2181,-283.6338810041442
2182,log pred nuts,21820,2182,-283.4781769905794
2183,log pred nuts,21830,2183,-283.3225767450972
2184,log pred nuts,21840,2184,-283.1670801985418
2185,log pred nuts,21850,2185,-283.0116872818036
2186,log pred nuts,21860,2186,-282.85639792581924
2187,log pred nuts,21870,2187,-282.7012120615711
2188,log pred nuts,21880,2188,-282.54612962008764
2189,log pred nuts,21890,2189,-282.3911505324434
2190,log pred nuts,21900,2190,-282.23627472975886
2191,log pred nuts,21910,2191,-282.08150214320017
2192,log pred nuts,21920,2192,-281.9268327039796
2193,log pred nuts,21930,2193,-281.7722663433551
2194,log pred nuts,21940,2194,-281.6178029926307
2195,log pred nuts,21950,2195,-281.4634425831558
2196,log pred nuts,21960,2196,-281.3091850463259
2197,log pred nuts,21970,2197,-281.1550303135821
2198,log pred nuts,21980,2198,-281.00097831641096
2199,log pred nuts,21990,2199,-280.8470289863452
2200,log pred nuts,22000,2200,-280.69318225496284
2201,log pred nuts,22010,2201,-280.53943805388747
2202,log pred nuts,22020,2202,-280.3857963147883
2203,log pred nuts,22030,2203,-280.2322569693803
2204,log pred nuts,22040,2204,-280.07881994942346
2205,log pred nuts,22050,2205,-279.92548518672385
2206,log pred nuts,22060,2206,-279.77225261313254
2207,log pred nuts,22070,2207,-279.6191221605461
2208,log pred nuts,22080,2208,-279.4660937609067
2209,log pred nuts,22090,2209,-279.31316734620157
2210,log pred nuts,22100,2210,-279.16034284846353
2211,log pred nuts,22110,2211,-279.0076201997705
2212,log pred nuts,22120,2212,-278.8549993322458
2213,log pred nuts,22130,2213,-278.70248017805784
2214,log pred nuts,22140,2214,-278.5500626694205
2215,log pred nuts,22150,2215,-278.3977467385925
2216,log pred nuts,22160,2216,-278.24553231787786
2217,log pred nuts,22170,2217,-278.0934193396259
2218,log pred nuts,22180,2218,-277.94140773623064
2219,log pred nuts,22190,2219,-277.7894974401315
2220,log pred nuts,22200,2220,-277.6376883838127
2221,log pred nuts,22210,2221,-277.4859804998037
2222,log pred nuts,22220,2222,-277.33437372067857
2223,log pred nuts,22230,2223,-277.18286797905665
2224,log pred nuts,22240,2224,-277.03146320760203
2225,log pred nuts,22250,2225,-276.88015933902363
2226,log pred nuts,22260,2226,-276.7289563060754
2227,log pred nuts,22270,2227,-276.57785404155595
2228,log pred nuts,22280,2228,-276.4268524783086
2229,log pred nuts,22290,2229,-276.2759515492217
2230,log pred nuts,22300,2230,-276.1251511872281
2231,log pred nuts,22310,2231,-275.9744513253054
2232,log pred nuts,22320,2232,-275.82385189647584
2233,log pred nuts,22330,2233,-275.67335283380646
2234,log pred nuts,22340,2234,-275.5229540704087
2235,log pred nuts,22350,2235,-275.3726555394387
2236,log pred nuts,22360,2236,-275.22245717409714
2237,log pred nuts,22370,2237,-275.07235890762905
2238,log pred nuts,22380,2238,-274.92236067332425
2239,log pred nuts,22390,2239,-274.7724624045168
2240,log pred nuts,22400,2240,-274.6226640345851
2241,log pred nuts,22410,2241,-274.4729654969523
2242,log pred nuts,22420,2242,-274.32336672508575
2243,log pred nuts,22430,2243,-274.1738676524968
2244,log pred nuts,22440,2244,-274.02446821274174
2245,log pred nuts,22450,2245,-273.87516833942067
2246,log pred nuts,22460,2246,-273.725967966178
2247,log pred nuts,22470,2247,-273.57686702670264
2248,log pred nuts,22480,2248,-273.42786545472745
2249,log pred nuts,22490,2249,-273.2789631840294
2250,log pred nuts,22500,2250,-273.1301601484298
2251,log pred nuts,22510,2251,-272.981456281794
2252,log pred nuts,22520,2252,-272.83285151803125
2253,log pred nuts,22530,2253,-272.6843457910951
2254,log pred nuts,22540,2254,-272.53593903498296
2255,log pred nuts,22550,2255,-272.38763118373623
2256,log pred nuts,22560,2256,-272.2394221714404
2257,log pred nuts,22570,2257,-272.09131193222476
2258,log pred nuts,22580,2258,-271.9433004002625
2259,log pred nuts,22590,2259,-271.79538750977076
2260,log pred nuts,22600,2260,-271.6475731950104
2261,log pred nuts,22610,2261,-271.49985739028625
2262,log pred nuts,22620,2262,-271.35224002994687
2263,log pred nuts,22630,2263,-271.2047210483844
2264,log pred nuts,22640,2264,-271.0573003800349
2265,log pred nuts,22650,2265,-270.9099779593782
2266,log pred nuts,22660,2266,-270.7627537209375
2267,log pred nuts,22670,2267,-270.61562759927983
2268,log pred nuts,22680,2268,-270.46859952901593
2269,log pred nuts,22690,2269,-270.32166944479985
2270,log pred nuts,22700,2270,-270.17483728132936
2271,log pred nuts,22710,2271,-270.02810297334577
2272,log pred nuts,22720,2272,-269.88146645563376
2273,log pred nuts,22730,2273,-269.7349276630215
2274,log pred nuts,22740,2274,-269.5884865303808
2275,log pred nuts,22750,2275,-269.4421429926266
2276,log pred nuts,22760,2276,-269.2958969847174
2277,log pred nuts,22770,2277,-269.14974844165476
2278,log pred nuts,22780,2278,-269.0036972984841
2279,log pred nuts,22790,2279,-268.8577434902935
2280,log pred nuts,22800,2280,-268.71188695221474
2281,log pred nuts,22810,2281,-268.56612761942273
2282,log pred nuts,22820,2282,-268.42046542713535
2283,log pred nuts,22830,2283,-268.27490031061416
2284,log pred nuts,22840,2284,-268.12943220516325
2285,log pred nuts,22850,2285,-267.98406104613025
2286,log pred nuts,22860,2286,-267.8387867689058
2287,log pred nuts,22870,2287,-267.69360930892344
2288,log pred nuts,22880,2288,-267.54852860165994
2289,log pred nuts,22890,2289,-267.40354458263494
2290,log pred nuts,22900,2290,-267.25865718741113
2291,log pred nuts,22910,2291,-267.1138663515941
2292,log pred nuts,22920,2292,-266.9691720108324
2293,log pred nuts,22930,2293,-266.8245741008173
2294,log pred nuts,22940,2294,-266.6800725572831
2295,log pred nuts,22950,2295,-266.5356673160071
2296,log pred nuts,22960,2296,-266.39135831280896
2297,log pred nuts,22970,2297,-266.2471454835513
2298,log pred nuts,22980,2298,-266.10302876413976
2299,log pred nuts,22990,2299,-265.95900809052233
2300,log pred nuts,23000,2300,-265.81508339868975
2301,log pred nuts,23010,2301,-265.6712546246756
2302,log pred nuts,23020,2302,-265.527521704556
2303,log pred nuts,23030,2303,-265.38388457444955
2304,log pred nuts,23040,2304,-265.2403431705176
2305,log pred nuts,23050,2305,-265.09689742896387
2306,log pred nuts,23060,2306,-264.9535472860348
2307,log pred nuts,23070,2307,-264.8102926780192
2308,log pred nuts,23080,2308,-264.66713354124835
2309,log pred nuts,23090,2309,-264.52406981209583
2310,log pred nuts,23100,2310,-264.3811014269779
2311,log pred nuts,23110,2311,-264.2382283223531
2312,log pred nuts,23120,2312,-264.0954504347221
2313,log pred nuts,23130,2313,-263.9527677006282
2314,log pred nuts,23140,2314,-263.81018005665686
2315,log pred nuts,23150,2315,-263.66768743943567
2316,log pred nuts,23160,2316,-263.5252897856346
2317,log pred nuts,23170,2317,-263.3829870319659
2318,log pred nuts,23180,2318,-263.24077911518384
2319,log pred nuts,23190,2319,-263.09866597208486
2320,log pred nuts,23200,2320,-262.95664753950757
2321,log pred nuts,23210,2321,-262.81472375433276
2322,log pred nuts,23220,2322,-262.67289455348305
2323,log pred nuts,23230,2323,-262.53115987392334
2324,log pred nuts,23240,2324,-262.38951965266045
2325,log pred nuts,23250,2325,-262.2479738267431
2326,log pred nuts,23260,2326,-262.106522333262
2327,log pred nuts,23270,2327,-261.9651651093499
2328,log pred nuts,23280,2328,-261.82390209218136
2329,log pred nuts,23290,2329,-261.68273321897277
2330,log pred nuts,23300,2330,-261.5416584269825
2331,log pred nuts,23310,2331,-261.40067765351046
2332,log pred nuts,23320,2332,-261.2597908358987
2333,log pred nuts,23330,2333,-261.1189979115308
2334,log pred nuts,23340,2334,-260.97829881783207
2335,log pred nuts,23350,2335,-260.83769349226964
2336,log pred nuts,23360,2336,-260.69718187235225
2337,log pred nuts,23370,2337,-260.55676389563024
2338,log pred nuts,23380,2338,-260.4164394996957
2339,log pred nuts,23390,2339,-260.27620862218214
2340,log pred nuts,23400,2340,-260.1360712007647
2341,log pred nuts,23410,2341,-259.9960271731602
2342,log pred nuts,23420,2342,-259.85607647712686
2343,log pred nuts,23430,2343,-259.7162190504642
2344,log pred nuts,23440,2344,-259.5764548310135
2345,log pred nuts,23450,2345,-259.4367837566573
2346,log pred nuts,23460,2346,-259.2972057653195
2347,log pred nuts,23470,2347,-259.15772079496554
2348,log pred nuts,23480,2348,-259.018328783602
2349,log pred nuts,23490,2349,-258.879029669277
2350,log pred nuts,23500,2350,-258.73982339007966
2351,log pred nuts,23510,2351,-258.6007098841406
2352,log pred nuts,23520,2352,-258.46168908963153
2353,log pred nuts,23530,2353,-258.3227609447656
2354,log pred nuts,23540,2354,-258.18392538779676
2355,log pred nuts,23550,2355,-258.04518235702045
2356,log pred nuts,23560,2356,-257.9065317907731
2357,log pred nuts,23570,2357,-257.7679736274322
2358,log pred nuts,23580,2358,-257.6295078054162
2359,log pred nuts,23590,2359,-257.49113426318496
2360,log pred nuts,23600,2360,-257.352852939239
2361,log pred nuts,23610,2361,-257.21466377212
2362,log pred nuts,23620,2362,-257.0765667004105
2363,log pred nuts,23630,2363,-256.9385616627342
2364,log pred nuts,23640,2364,-256.8006485977552
2365,log pred nuts,23650,2365,-256.662827444179
2366,log pred nuts,23660,2366,-256.5250981407518
2367,log pred nuts,23670,2367,-256.38746062626046
2368,log pred nuts,23680,2368,-256.24991483953283
2369,log pred nuts,23690,2369,-256.1124607194374
2370,log pred nuts,23700,2370,-255.97509820488344
2371,log pred nuts,23710,2371,-255.837827234821
2372,log pred nuts,23720,2372,-255.70064774824073
2373,log pred nuts,23730,2373,-255.5635596841739
2374,log pred nuts,23740,2374,-255.42656298169257
2375,log pred nuts,23750,2375,-255.28965757990926
2376,log pred nuts,23760,2376,-255.15284341797715
2377,log pred nuts,23770,2377,-255.01612043508996
2378,log pred nuts,23780,2378,-254.8794885704819
2379,log pred nuts,23790,2379,-254.74294776342762
2380,log pred nuts,23800,2380,-254.60649795324247
2381,log pred nuts,23810,2381,-254.47013907928195
2382,log pred nuts,23820,2382,-254.33387108094215
2383,log pred nuts,23830,2383,-254.19769389765955
2384,log pred nuts,23840,2384,-254.06160746891095
2385,log pred nuts,23850,2385,-253.92561173421342
2386,log pred nuts,23860,2386,-253.78970663312452
2387,log pred nuts,23870,2387,-253.6538921052419
2388,log pred nuts,23880,2388,-253.51816809020355
2389,log pred nuts,23890,2389,-253.38253452768774
2390,log pred nuts,23900,2390,-253.24699135741284
2391,log pred nuts,23910,2391,-253.11153851913738
2392,log pred nuts,23920,2392,-252.97617595266024
2393,log pred nuts,23930,2393,-252.84090359782016
2394,log pred nuts,23940,2394,-252.7057213944961
2395,log pred nuts,23950,2395,-252.57062928260717
2396,log pred nuts,23960,2396,-252.43562720211236
2397,log pred nuts,23970,2397,-252.3007150930107
2398,log pred nuts,23980,2398,-252.16589289534133
2399,log pred nuts,23990,2399,-252.03116054918328
2400,log pred nuts,24000,2400,-251.8965179946554
2401,log pred nuts,24010,2401,-251.76196517191667
2402,log pred nuts,24020,2402,-251.62750202116575
2403,log pred nuts,24030,2403,-251.49312848264125
2404,log pred nuts,24040,2404,-251.35884449662166
2405,log pred nuts,24050,2405,-251.22465000342515
2406,log pred nuts,24060,2406,-251.09054494340972
2407,log pred nuts,24070,2407,-250.95652925697314
2408,log pred nuts,24080,2408,-250.82260288455288
2409,log pred nuts,24090,2409,-250.68876576662606
2410,log pred nuts,24100,2410,-250.55501784370958
2411,log pred nuts,24110,2411,-250.4213590563599
2412,log pred nuts,24120,2412,-250.28778934517305
2413,log pred nuts,24130,2413,-250.15430865078483
2414,log pred nuts,24140,2414,-250.0209169138704
2415,log pred nuts,24150,2415,-249.88761407514448
2416,log pred nuts,24160,2416,-249.75440007536153
2417,log pred nuts,24170,2417,-249.6212748553152
2418,log pred nuts,24180,2418,-249.48823835583875
2419,log pred nuts,24190,2419,-249.35529051780483
2420,log pred nuts,24200,2420,-249.2224312821256
2421,log pred nuts,24210,2421,-249.08966058975238
2422,log pred nuts,24220,2422,-248.9569783816761
2423,log pred nuts,24230,2423,-248.82438459892677
2424,log pred nuts,24240,2424,-248.69187918257387
2425,log pred nuts,24250,2425,-248.5594620737261
2426,log pred nuts,24260,2426,-248.42713321353145
2427,log pred nuts,24270,2427,-248.29489254317699
2428,log pred nuts,24280,2428,-248.16274000388918
2429,log pred nuts,24290,2429,-248.0306755369335
2430,log pred nuts,24300,2430,-247.89869908361464
2431,log pred nuts,24310,2431,-247.7668105852765
2432,log pred nuts,24320,2432,-247.6350099833018
2433,log pred nuts,24330,2433,-247.50329721911257
2434,log pred nuts,24340,2434,-247.37167223416978
2435,log pred nuts,24350,2435,-247.2401349699735
2436,log pred nuts,24360,2436,-247.10868536806265
2437,log pred nuts,24370,2437,-246.97732337001523
2438,log pred nuts,24380,2438,-246.84604891744812
2439,log pred nuts,24390,2439,-246.71486195201706
2440,log pred nuts,24400,2440,-246.58376241541677
2441,log pred nuts,24410,2441,-246.45275024938084
2442,log pred nuts,24420,2442,-246.32182539568154
2443,log pred nuts,24430,2443,-246.1909877961301
2444,log pred nuts,24440,2444,-246.06023739257648
2445,log pred nuts,24450,2445,-245.92957412690936
2446,log pred nuts,24460,2446,-245.79899794105617
2447,log pred nuts,24470,2447,-245.66850877698312
2448,log pred nuts,24480,2448,-245.53810657669493
2449,log pred nuts,24490,2449,-245.40779128223508
2450,log pred nuts,24500,2450,-245.27756283568573
2451,log pred nuts,24510,2451,-245.14742117916754
2452,log pred nuts,24520,2452,-245.0173662548397
2453,log pred nuts,24530,2453,-244.8873980049001
2454,log pred nuts,24540,2454,-244.75751637158504
2455,log pred nuts,24550,2455,-244.62772129716933
2456,log pred nuts,24560,2456,-244.4980127239663
2457,log pred nuts,24570,2457,-244.3683905943277
2458,log pred nuts,24580,2458,-244.23885485064366
2459,log pred nuts,24590,2459,-244.10940543534275
2460,log pred nuts,24600,2460,-243.9800422908919
2461,log pred nuts,24610,2461,-243.85076535979636
2462,log pred nuts,24620,2462,-243.72157458459978
2463,log pred nuts,24630,2463,-243.59246990788392
2464,log pred nuts,24640,2464,-243.463451272269
2465,log pred nuts,24650,2465,-243.3345186204134
2466,log pred nuts,24660,2466,-243.2056718950137
2467,log pred nuts,24670,2467,-243.07691103880464
2468,log pred nuts,24680,2468,-242.9482359945593
2469,log pred nuts,24690,2469,-242.81964670508864
2470,log pred nuts,24700,2470,-242.6911431132419
2471,log pred nuts,24710,2471,-242.56272516190643
2472,log pred nuts,24720,2472,-242.43439279400752
2473,log pred nuts,24730,2473,-242.30614595250853
2474,log pred nuts,24740,2474,-242.17798458041096
2475,log pred nuts,24750,2475,-242.04990862075414
2476,log pred nuts,24760,2476,-241.92191801661536
2477,log pred nuts,24770,2477,-241.79401271111004
2478,log pred nuts,24780,2478,-241.66619264739128
2479,log pred nuts,24790,2479,-241.5384577686502
2480,log pred nuts,24800,2480,-241.41080801811572
2481,log pred nuts,24810,2481,-241.28324333905462
2482,log pred nuts,24820,2482,-241.15576367477144
2483,log pred nuts,24830,2483,-241.02836896860867
2484,log pred nuts,24840,2484,-240.90105916394634
2485,log pred nuts,24850,2485,-240.7738342042023
2486,log pred nuts,24860,2486,-240.6466940328322
2487,log pred nuts,24870,2487,-240.51963859332923
2488,log pred nuts,24880,2488,-240.3926678292243
2489,log pred nuts,24890,2489,-240.26578168408602
2490,log pred nuts,24900,2490,-240.13898010152056
2491,log pred nuts,24910,2491,-240.0122630251715
2492,log pred nuts,24920,2492,-239.88563039872034
2493,log pred nuts,24930,2493,-239.7590821658858
2494,log pred nuts,24940,2494,-239.63261827042416
2495,log pred nuts,24950,2495,-239.50623865612937
2496,log pred nuts,24960,2496,-239.3799432668327
2497,log pred nuts,24970,2497,-239.25373204640272
2498,log pred nuts,24980,2498,-239.12760493874572
2499,log pred nuts,24990,2499,-239.00156188780514
2500,log pred nuts,25000,2500,-238.87560283756184
2501,log pred nuts,25010,2501,-238.74972773203402
2502,log pred nuts,25020,2502,-238.6239365152772
2503,log pred nuts,25030,2503,-238.4982291313841
2504,log pred nuts,25040,2504,-238.3726055244849
2505,log pred nuts,25050,2505,-238.2470656387468
2506,log pred nuts,25060,2506,-238.12160941837425
2507,log pred nuts,25070,2507,-237.99623680760902
2508,log pred nuts,25080,2508,-237.87094775072993
2509,log pred nuts,25090,2509,-237.7457421920529
2510,log pred nuts,25100,2510,-237.62062007593104
2511,log pred nuts,25110,2511,-237.49558134675456
2512,log pred nuts,25120,2512,-237.37062594895062
2513,log pred nuts,25130,2513,-237.24575382698356
2514,log pred nuts,25140,2514,-237.1209649253546
2515,log pred nuts,25150,2515,-236.99625918860195
2516,log pred nuts,25160,2516,-236.87163656130102
2517,log pred nuts,25170,2517,-236.7470969880638
2518,log pred nuts,25180,2518,-236.62264041353944
2519,log pred nuts,25190,2519,-236.49826678241388
2520,log pred nuts,25200,2520,-236.37397603940997
2521,log pred nuts,25210,2521,-236.24976812928733
2522,log pred nuts,25220,2522,-236.12564299684254
2523,log pred nuts,25230,2523,-236.00160058690878
2524,log pred nuts,25240,2524,-235.87764084435614
2525,log pred nuts,25250,2525,-235.75376371409135
2526,log pred nuts,25260,2526,-235.62996914105798
2527,log pred nuts,25270,2527,-235.5062570702361
2528,log pred nuts,25280,2528,-235.38262744664272
2529,log pred nuts,25290,2529,-235.2590802153312
2530,log pred nuts,25300,2530,-235.13561532139173
2531,log pred nuts,25310,2531,-235.012232709951
2532,log pred nuts,25320,2532,-234.88893232617235
2533,log pred nuts,25330,2533,-234.76571411525546
2534,log pred nuts,25340,2534,-234.64257802243685
2535,log pred nuts,25350,2535,-234.51952399298926
2536,log pred nuts,25360,2536,-234.39655197222206
2537,log pred nuts,25370,2537,-234.27366190548096
2538,log pred nuts,25380,2538,-234.15085373814821
2539,log pred nuts,25390,2539,-234.02812741564233
2540,log pred nuts,25400,2540,-233.90548288341841
2541,log pred nuts,25410,2541,-233.78292008696764
2542,log pred nuts,25420,2542,-233.66043897181768
2543,log pred nuts,25430,2543,-233.53803948353257
2544,log pred nuts,25440,2544,-233.41572156771247
2545,log pred nuts,25450,2545,-233.2934851699938
2546,log pred nuts,25460,2546,-233.17133023604939
2547,log pred nuts,25470,2547,-233.04925671158813
2548,log pred nuts,25480,2548,-232.927264542355
2549,log pred nuts,25490,2549,-232.8053536741314
2550,log pred nuts,25500,2550,-232.68352405273467
2551,log pred nuts,25510,2551,-232.56177562401822
2552,log pred nuts,25520,2552,-232.44010833387185
2553,log pred nuts,25530,2553,-232.318522128221
2554,log pred nuts,25540,2554,-232.19701695302743
2555,log pred nuts,25550,2555,-232.07559275428886
2556,log pred nuts,25560,2556,-231.95424947803895
2557,log pred nuts,25570,2557,-231.83298707034734
2558,log pred nuts,25580,2558,-231.71180547731967
2559,log pred nuts,25590,2559,-231.59070464509742
2560,log pred nuts,25600,2560,-231.46968451985796
2561,log pred nuts,25610,2561,-231.34874504781465
2562,log pred nuts,25620,2562,-231.22788617521658
2563,log pred nuts,25630,2563,-231.10710784834868
2564,log pred nuts,25640,2564,-230.98641001353167
2565,log pred nuts,25650,2565,-230.8657926171221
2566,log pred nuts,25660,2566,-230.74525560551223
2567,log pred nuts,25670,2567,-230.62479892513
2568,log pred nuts,25680,2568,-230.50442252243923
2569,log pred nuts,25690,2569,-230.3841263439392
2570,log pred nuts,25700,2570,-230.2639103361649
2571,log pred nuts,25710,2571,-230.14377444568711
2572,log pred nuts,25720,2572,-230.02371861911203
2573,log pred nuts,25730,2573,-229.90374280308149
2574,log pred nuts,25740,2574,-229.78384694427297
2575,log pred nuts,25750,2575,-229.6640309893994
2576,log pred nuts,25760,2576,-229.54429488520918
2577,log pred nuts,25770,2577,-229.42463857848634
2578,log pred nuts,25780,2578,-229.30506201605027
2579,log pred nuts,25790,2579,-229.18556514475577
2580,log pred nuts,25800,2580,-229.06614791149323
2581,log pred nuts,25810,2581,-228.94681026318827
2582,log pred nuts,25820,2582,-228.82755214680188
2583,log pred nuts,25830,2583,-228.70837350933053
2584,log pred nuts,25840,2584,-228.5892742978059
2585,log pred nuts,25850,2585,-228.47025445929498
2586,log pred nuts,25860,2586,-228.35131394090016
2587,log pred nuts,25870,2587,-228.23245268975887
2588,log pred nuts,25880,2588,-228.11367065304393
2589,log pred nuts,25890,2589,-227.99496777796332
2590,log pred nuts,25900,2590,-227.87634401176024
2591,log pred nuts,25910,2591,-227.75779930171294
2592,log pred nuts,25920,2592,-227.63933359513496
2593,log pred nuts,25930,2593,-227.52094683937483
2594,log pred nuts,25940,2594,-227.40263898181618
2595,log pred nuts,25950,2595,-227.28440996987783
2596,log pred nuts,25960,2596,-227.16625975101346
2597,log pred nuts,25970,2597,-227.04818827271188
2598,log pred nuts,25980,2598,-226.9301954824969
2599,log pred nuts,25990,2599,-226.8122813279273
2600,log pred nuts,26000,2600,-226.69444575659674
2601,log pred nuts,26010,2601,-226.57668871613387
2602,log pred nuts,26020,2602,-226.45901015420225
2603,log pred nuts,26030,2603,-226.3414100185002
2604,log pred nuts,26040,2604,-226.22388825676111
2605,log pred nuts,26050,2605,-226.10644481675305
2606,log pred nuts,26060,2606,-225.9890796462789
2607,log pred nuts,26070,2607,-225.8717926931764
2608,log pred nuts,26080,2608,-225.75458390531796
2609,log pred nuts,26090,2609,-225.6374532306108
2610,log pred nuts,26100,2610,-225.52040061699685
2611,log pred nuts,26110,2611,-225.4034260124528
2612,log pred nuts,26120,2612,-225.28652936498978
2613,log pred nuts,26130,2613,-225.16971062265387
2614,log pred nuts,26140,2614,-225.05296973352557
2615,log pred nuts,26150,2615,-224.93630664571998
2616,log pred nuts,26160,2616,-224.81972130738694
2617,log pred nuts,26170,2617,-224.7032136667107
2618,log pred nuts,26180,2618,-224.58678367190998
2619,log pred nuts,26190,2619,-224.4704312712383
2620,log pred nuts,26200,2620,-224.3541564129834
2621,log pred nuts,26210,2621,-224.23795904546748
2622,log pred nuts,26220,2622,-224.1218391170474
2623,log pred nuts,26230,2623,-224.00579657611422
2624,log pred nuts,26240,2624,-223.8898313710935
2625,log pred nuts,26250,2625,-223.77394345044513
2626,log pred nuts,26260,2626,-223.6581327626634
2627,log pred nuts,26270,2627,-223.5423992562768
2628,log pred nuts,26280,2628,-223.42674287984835
2629,log pred nuts,26290,2629,-223.31116358197514
2630,log pred nuts,26300,2630,-223.19566131128855
2631,log pred nuts,26310,2631,-223.08023601645434
2632,log pred nuts,26320,2632,-222.9648876461723
2633,log pred nuts,26330,2633,-222.84961614917646
2634,log pred nuts,26340,2634,-222.73442147423515
2635,log pred nuts,26350,2635,-222.61930357015066
2636,log pred nuts,26360,2636,-222.50426238575943
2637,log pred nuts,26370,2637,-222.3892978699322
2638,log pred nuts,26380,2638,-222.27440997157345
2639,log pred nuts,26390,2639,-222.15959863962198
2640,log pred nuts,26400,2640,-222.04486382305055
2641,log pred nuts,26410,2641,-221.93020547086584
2642,log pred nuts,26420,2642,-221.81562353210862
2643,log pred nuts,26430,2643,-221.7011179558536
2644,log pred nuts,26440,2644,-221.58668869120936
2645,log pred nuts,26450,2645,-221.47233568731846
