,label,step,time,value
2708,avg log pred advi,27080,2708,-66.67001349082042
2709,avg log pred advi,27090,2709,-66.60337680122747
2710,avg log pred advi,27100,2710,-66.53680671501685
2711,avg log pred advi,27110,2711,-66.4703031656185
2712,avg log pred advi,27120,2712,-66.40386608652884
2713,avg log pred advi,27130,2713,-66.33749541131081
2714,avg log pred advi,27140,2714,-66.27119107359373
2715,avg log pred advi,27150,2715,-66.20495300707324
2716,avg log pred advi,27160,2716,-66.13878114551125
2717,avg log pred advi,27170,2717,-66.07267542273594
2718,avg log pred advi,27180,2718,-66.00663577264156
2719,avg log pred advi,27190,2719,-65.94066212918847
2720,avg log pred advi,27200,2720,-65.87475442640294
2721,avg log pred advi,27210,2721,-65.80891259837739
2722,avg log pred advi,27220,2722,-65.7431365792699
2723,avg log pred advi,27230,2723,-65.67742630330447
2724,avg log pred advi,27240,2724,-65.6117817047708
2725,avg log pred advi,27250,2725,-65.54620271802433
2726,avg log pred advi,27260,2726,-65.48068927748604
2727,avg log pred advi,27270,2727,-65.41524131764247
2728,avg log pred advi,27280,2728,-65.34985877304565
2729,avg log pred advi,27290,2729,-65.28454157831308
2730,avg log pred advi,27300,2730,-65.21928966812753
2731,avg log pred advi,27310,2731,-65.15410297723707
2732,avg log pred advi,27320,2732,-65.088981440455
2733,avg log pred advi,27330,2733,-65.02392499265983
2734,avg log pred advi,27340,2734,-64.95893356879505
2735,avg log pred advi,27350,2735,-64.89400710386927
2736,avg log pred advi,27360,2736,-64.82914553295596
2737,avg log pred advi,27370,2737,-64.76434879119363
2738,avg log pred advi,27380,2738,-64.69961681378547
2739,avg log pred advi,27390,2739,-64.63494953599954
2740,avg log pred advi,27400,2740,-64.57034689316848
2741,avg log pred advi,27410,2741,-64.50580882068972
2742,avg log pred advi,27420,2742,-64.44133525402518
2743,avg log pred advi,27430,2743,-64.37692612870124
2744,avg log pred advi,27440,2744,-64.31258138030879
2745,avg log pred advi,27450,2745,-64.24830094450309
2746,avg log pred advi,27460,2746,-64.18408475700369
2747,avg log pred advi,27470,2747,-64.1199327535944
2748,avg log pred advi,27480,2748,-64.05584487012317
2749,avg log pred advi,27490,2749,-63.99182104250219
2750,avg log pred advi,27500,2750,-63.92786120670757
2751,avg log pred advi,27510,2751,-63.8639652987795
2752,avg log pred advi,27520,2752,-63.800133254822036
2753,avg log pred advi,27530,2753,-63.736365011003116
2754,avg log pred advi,27540,2754,-63.67266050355457
2755,avg log pred advi,27550,2755,-63.60901966877181
2756,avg log pred advi,27560,2756,-63.545442443014025
2757,avg log pred advi,27570,2757,-63.48192876270395
2758,avg log pred advi,27580,2758,-63.41847856432796
2759,avg log pred advi,27590,2759,-63.35509178443581
2760,avg log pred advi,27600,2760,-63.291768359640734
2761,avg log pred advi,27610,2761,-63.22850822661927
2762,avg log pred advi,27620,2762,-63.165311322111314
2763,avg log pred advi,27630,2763,-63.10217758291994
2764,avg log pred advi,27640,2764,-63.03910694591143
2765,avg log pred advi,27650,2765,-62.97609934801507
2766,avg log pred advi,27660,2766,-62.91315472622335
2767,avg log pred advi,27670,2767,-62.85027301759159
2768,avg log pred advi,27680,2768,-62.78745415923809
2769,avg log pred advi,27690,2769,-62.72469808834395
2770,avg log pred advi,27700,2770,-62.66200474215315
2771,avg log pred advi,27710,2771,-62.59937405797232
2772,avg log pred advi,27720,2772,-62.536805973170765
2773,avg log pred advi,27730,2773,-62.47430042518036
2774,avg log pred advi,27740,2774,-62.41185735149562
2775,avg log pred advi,27750,2775,-62.34947668967343
2776,avg log pred advi,27760,2776,-62.28715837733313
2777,avg log pred advi,27770,2777,-62.224902352156356
2778,avg log pred advi,27780,2778,-62.162708551887164
2779,avg log pred advi,27790,2779,-62.1005769143317
2780,avg log pred advi,27800,2780,-62.038507377358314
2781,avg log pred advi,27810,2781,-61.976499878897464
2782,avg log pred advi,27820,2782,-61.91455435694167
2783,avg log pred advi,27830,2783,-61.85267074954541
2784,avg log pred advi,27840,2784,-61.79084899482505
2785,avg log pred advi,27850,2785,-61.72908903095879
2786,avg log pred advi,27860,2786,-61.667390796186744
2787,avg log pred advi,27870,2787,-61.60575422881064
2788,avg log pred advi,27880,2788,-61.54417926719389
2789,avg log pred advi,27890,2789,-61.4826658497615
2790,avg log pred advi,27900,2790,-61.42121391500012
2791,avg log pred advi,27910,2791,-61.359823401457774
2792,avg log pred advi,27920,2792,-61.29849424774395
2793,avg log pred advi,27930,2793,-61.23722639252944
2794,avg log pred advi,27940,2794,-61.17601977454647
2795,avg log pred advi,27950,2795,-61.11487433258836
2796,avg log pred advi,27960,2796,-61.05379000550968
2797,avg log pred advi,27970,2797,-60.99276673222606
2798,avg log pred advi,27980,2798,-60.93180445171429
2799,avg log pred advi,27990,2799,-60.87090310301205
2800,avg log pred advi,28000,2800,-60.810062625217974
2801,avg log pred advi,28010,2801,-60.74928295749157
2802,avg log pred advi,28020,2802,-60.68856403905322
2803,avg log pred advi,28030,2803,-60.62790580918396
2804,avg log pred advi,28040,2804,-60.56730820722556
2805,avg log pred advi,28050,2805,-60.506771172580386
2806,avg log pred advi,28060,2806,-60.446294644711465
2807,avg log pred advi,28070,2807,-60.385878563142214
2808,avg log pred advi,28080,2808,-60.32552286745656
2809,avg log pred advi,28090,2809,-60.265227497298774
2810,avg log pred advi,28100,2810,-60.20499239237354
2811,avg log pred advi,28110,2811,-60.14481749244571
2812,avg log pred advi,28120,2812,-60.084702737340386
2813,avg log pred advi,28130,2813,-60.02464806694278
2814,avg log pred advi,28140,2814,-59.96465342119827
2815,avg log pred advi,28150,2815,-59.90471874011218
2816,avg log pred advi,28160,2816,-59.844843963749824
2817,avg log pred advi,28170,2817,-59.78502903223638
2818,avg log pred advi,28180,2818,-59.72527388575699
2819,avg log pred advi,28190,2819,-59.66557846455646
2820,avg log pred advi,28200,2820,-59.60594270893937
2821,avg log pred advi,28210,2821,-59.54636655926992
2822,avg log pred advi,28220,2822,-59.48684995597202
2823,avg log pred advi,28230,2823,-59.42739283952904
2824,avg log pred advi,28240,2824,-59.36799515048385
2825,avg log pred advi,28250,2825,-59.30865682943872
2826,avg log pred advi,28260,2826,-59.249377817055404
2827,avg log pred advi,28270,2827,-59.19015805405483
2828,avg log pred advi,28280,2828,-59.13099748121725
2829,avg log pred advi,28290,2829,-59.071896039382054
2830,avg log pred advi,28300,2830,-59.01285366944784
2831,avg log pred advi,28310,2831,-58.95387031237222
2832,avg log pred advi,28320,2832,-58.89494590917182
2833,avg log pred advi,28330,2833,-58.836080400922214
2834,avg log pred advi,28340,2834,-58.77727372875793
2835,avg log pred advi,28350,2835,-58.718525833872285
2836,avg log pred advi,28360,2836,-58.65983665751736
2837,avg log pred advi,28370,2837,-58.601206141003956
2838,avg log pred advi,28380,2838,-58.5426342257016
2839,avg log pred advi,28390,2839,-58.48412085303835
2840,avg log pred advi,28400,2840,-58.42566596450083
2841,avg log pred advi,28410,2841,-58.36726950163411
2842,avg log pred advi,28420,2842,-58.30893140604179
2843,avg log pred advi,28430,2843,-58.25065161938573
2844,avg log pred advi,28440,2844,-58.19243008338615
2845,avg log pred advi,28450,2845,-58.13426673982146
2846,avg log pred advi,28460,2846,-58.0761615305284
2847,avg log pred advi,28470,2847,-58.0181143974017
2848,avg log pred advi,28480,2848,-57.96012528239424
2849,avg log pred advi,28490,2849,-57.90219412751686
2850,avg log pred advi,28500,2850,-57.84432087483846
2851,avg log pred advi,28510,2851,-57.78650546648576
2852,avg log pred advi,28520,2852,-57.72874784464333
2853,avg log pred advi,28530,2853,-57.67104795155353
2854,avg log pred advi,28540,2854,-57.61340572951652
2855,avg log pred advi,28550,2855,-57.555821120890045
2856,avg log pred advi,28560,2856,-57.498294068089486
2857,avg log pred advi,28570,2857,-57.440824513587756
2858,avg log pred advi,28580,2858,-57.38341239991535
2859,avg log pred advi,28590,2859,-57.32605766966013
2860,avg log pred advi,28600,2860,-57.26876026546736
2861,avg log pred advi,28610,2861,-57.2115201300396
2862,avg log pred advi,28620,2862,-57.15433720613676
2863,avg log pred advi,28630,2863,-57.09721143657589
2864,avg log pred advi,28640,2864,-57.04014276423121
2865,avg log pred advi,28650,2865,-56.98313113203404
2866,avg log pred advi,28660,2866,-56.92617648297276
2867,avg log pred advi,28670,2867,-56.869278760092705
2868,avg log pred advi,28680,2868,-56.81243790649616
2869,avg log pred advi,28690,2869,-56.755653865342225
2870,avg log pred advi,28700,2870,-56.698926579846905
2871,avg log pred advi,28710,2871,-56.642255993282895
2872,avg log pred advi,28720,2872,-56.5856420489796
2873,avg log pred advi,28730,2873,-56.52908469032304
2874,avg log pred advi,28740,2874,-56.47258386075591
2875,avg log pred advi,28750,2875,-56.41613950377735
2876,avg log pred advi,28760,2876,-56.35975156294299
2877,avg log pred advi,28770,2877,-56.30341998186489
2878,avg log pred advi,28780,2878,-56.247144704211436
2879,avg log pred advi,28790,2879,-56.190925673707405
2880,avg log pred advi,28800,2880,-56.134762834133724
2881,avg log pred advi,28810,2881,-56.07865612932756
2882,avg log pred advi,28820,2882,-56.02260550318217
2883,avg log pred advi,28830,2883,-55.96661089964698
2884,avg log pred advi,28840,2884,-55.91067226272735
2885,avg log pred advi,28850,2885,-55.85478953648465
2886,avg log pred advi,28860,2886,-55.79896266503611
2887,avg log pred advi,28870,2887,-55.74319159255491
2888,avg log pred advi,28880,2888,-55.68747626326995
2889,avg log pred advi,28890,2889,-55.63181662146589
2890,avg log pred advi,28900,2890,-55.57621261148306
2891,avg log pred advi,28910,2891,-55.52066417771751
2892,avg log pred advi,28920,2892,-55.46517126462075
2893,avg log pred advi,28930,2893,-55.409733816699884
2894,avg log pred advi,28940,2894,-55.354351778517426
2895,avg log pred advi,28950,2895,-55.29902509469138
2896,avg log pred advi,28960,2896,-55.243753709895046
2897,avg log pred advi,28970,2897,-55.18853756885702
2898,avg log pred advi,28980,2898,-55.13337661636114
2899,avg log pred advi,28990,2899,-55.07827079724649
2900,avg log pred advi,29000,2900,-55.02322005640723
2901,avg log pred advi,29010,2901,-54.968224338792616
2902,avg log pred advi,29020,2902,-54.913283589406895
2903,avg log pred advi,29030,2903,-54.85839775330936
2904,avg log pred advi,29040,2904,-54.80356677561416
2905,avg log pred advi,29050,2905,-54.748790601490285
2906,avg log pred advi,29060,2906,-54.69406917616156
2907,avg log pred advi,29070,2907,-54.639402444906594
2908,avg log pred advi,29080,2908,-54.58479035305862
2909,avg log pred advi,29090,2909,-54.53023284600556
2910,avg log pred advi,29100,2910,-54.47572986918986
2911,avg log pred advi,29110,2911,-54.42128136810859
2912,avg log pred advi,29120,2912,-54.36688728831322
2913,avg log pred advi,29130,2913,-54.31254757540968
2914,avg log pred advi,29140,2914,-54.25826217505821
2915,avg log pred advi,29150,2915,-54.20403103297346
2916,avg log pred advi,29160,2916,-54.149854094924265
2917,avg log pred advi,29170,2917,-54.095731306733676
2918,avg log pred advi,29180,2918,-54.04166261427888
2919,avg log pred advi,29190,2919,-53.98764796349122
2920,avg log pred advi,29200,2920,-53.93368730035602
2921,avg log pred advi,29210,2921,-53.879780570912615
2922,avg log pred advi,29220,2922,-53.82592772125425
2923,avg log pred advi,29230,2923,-53.77212869752812
2924,avg log pred advi,29240,2924,-53.71838344593517
2925,avg log pred advi,29250,2925,-53.664691912730135
2926,avg log pred advi,29260,2926,-53.61105404422147
2927,avg log pred advi,29270,2927,-53.55746978677133
2928,avg log pred advi,29280,2928,-53.50393908679544
2929,avg log pred advi,29290,2929,-53.4504618907631
2930,avg log pred advi,29300,2930,-53.39703814519709
2931,avg log pred advi,29310,2931,-53.343667796673685
2932,avg log pred advi,29320,2932,-53.290350791822526
2933,avg log pred advi,29330,2933,-53.2370870773266
2934,avg log pred advi,29340,2934,-53.18387659992216
2935,avg log pred advi,29350,2935,-53.13071930639878
2936,avg log pred advi,29360,2936,-53.07761514359913
2937,avg log pred advi,29370,2937,-53.02456405841906
2938,avg log pred advi,29380,2938,-52.971565997807424
2939,avg log pred advi,29390,2939,-52.918620908766236
2940,avg log pred advi,29400,2940,-52.86572873835037
2941,avg log pred advi,29410,2941,-52.812889433667635
2942,avg log pred advi,29420,2942,-52.76010294187872
2943,avg log pred advi,29430,2943,-52.70736921019717
2944,avg log pred advi,29440,2944,-52.65468818588921
2945,avg log pred advi,29450,2945,-52.60205981627384
2946,avg log pred advi,29460,2946,-52.54948404872264
2947,avg log pred advi,29470,2947,-52.49696083065988
2948,avg log pred advi,29480,2948,-52.444490109562345
2949,avg log pred advi,29490,2949,-52.392071832959275
2950,avg log pred advi,29500,2950,-52.33970594843238
2951,avg log pred advi,29510,2951,-52.28739240361583
2952,avg log pred advi,29520,2952,-52.23513114619603
2953,avg log pred advi,29530,2953,-52.18292212391174
2954,avg log pred advi,29540,2954,-52.13076528455389
2955,avg log pred advi,29550,2955,-52.07866057596569
2956,avg log pred advi,29560,2956,-52.02660794604241
2957,avg log pred advi,29570,2957,-51.97460734273142
2958,avg log pred advi,29580,2958,-51.922658714032075
2959,avg log pred advi,29590,2959,-51.870762007995786
2960,avg log pred advi,29600,2960,-51.81891717272583
2961,avg log pred advi,29610,2961,-51.76712415637737
2962,avg log pred advi,29620,2962,-51.71538290715736
2963,avg log pred advi,29630,2963,-51.663693373324584
2964,avg log pred advi,29640,2964,-51.61205550318949
2965,avg log pred advi,29650,2965,-51.5604692451142
2966,avg log pred advi,29660,2966,-51.508934547512425
2967,avg log pred advi,29670,2967,-51.45745135884951
2968,avg log pred advi,29680,2968,-51.40601962764225
2969,avg log pred advi,29690,2969,-51.35463930245891
2970,avg log pred advi,29700,2970,-51.30331033191911
2971,avg log pred advi,29710,2971,-51.25203266469395
2972,avg log pred advi,29720,2972,-51.200806249505725
2973,avg log pred advi,29730,2973,-51.14963103512801
2974,avg log pred advi,29740,2974,-51.09850697038558
2975,avg log pred advi,29750,2975,-51.0474340041544
2976,avg log pred advi,29760,2976,-50.99641208536146
2977,avg log pred advi,29770,2977,-50.94544116298488
2978,avg log pred advi,29780,2978,-50.89452118605367
2979,avg log pred advi,29790,2979,-50.84365210364792
2980,avg log pred advi,29800,2980,-50.792833864898505
2981,avg log pred advi,29810,2981,-50.742066418987186
2982,avg log pred advi,29820,2982,-50.691349715146494
2983,avg log pred advi,29830,2983,-50.640683702659764
2984,avg log pred advi,29840,2984,-50.59006833086096
2985,avg log pred advi,29850,2985,-50.53950354913469
2986,avg log pred advi,29860,2986,-50.488989306916174
2987,avg log pred advi,29870,2987,-50.438525553691186
2988,avg log pred advi,29880,2988,-50.38811223899596
2989,avg log pred advi,29890,2989,-50.337749312417166
2990,avg log pred advi,29900,2990,-50.28743672359187
2991,avg log pred advi,29910,2991,-50.237174422207495
2992,avg log pred advi,29920,2992,-50.186962358001736
2993,avg log pred advi,29930,2993,-50.13680048076252
2994,avg log pred advi,29940,2994,-50.08668874032793
2995,avg log pred advi,29950,2995,-50.03662708658628
2996,avg log pred advi,29960,2996,-49.98661546947589
2997,avg log pred advi,29970,2997,-49.93665383898514
2998,avg log pred advi,29980,2998,-49.88674214515236
2999,avg log pred advi,29990,2999,-49.8368803380659
3000,avg log pred advi,30000,3000,-49.787068367863945
3001,avg log pred advi,30010,3001,-49.7373061847345
3002,avg log pred advi,30020,3002,-49.68759373891538
3003,avg log pred advi,30030,3003,-49.63793098069413
3004,avg log pred advi,30040,3004,-49.588317860408004
3005,avg log pred advi,30050,3005,-49.53875432844388
3006,avg log pred advi,30060,3006,-49.48924033523821
3007,avg log pred advi,30070,3007,-49.439775831276975
3008,avg log pred advi,30080,3008,-49.390360767095714
3009,avg log pred advi,30090,3009,-49.34099509327934
3010,avg log pred advi,30100,3010,-49.29167876046217
3011,avg log pred advi,30110,3011,-49.24241171932785
3012,avg log pred advi,30120,3012,-49.19319392060936
3013,avg log pred advi,30130,3013,-49.14402531508891
3014,avg log pred advi,30140,3014,-49.09490585359785
3015,avg log pred advi,30150,3015,-49.04583548701673
3016,avg log pred advi,30160,3016,-48.9968141662752
3017,avg log pred advi,30170,3017,-48.94784184235191
3018,avg log pred advi,30180,3018,-48.89891846627456
3019,avg log pred advi,30190,3019,-48.85004398911972
3020,avg log pred advi,30200,3020,-48.80121836201296
3021,avg log pred advi,30210,3021,-48.75244153612863
3022,avg log pred advi,30220,3022,-48.7037134626899
3023,avg log pred advi,30230,3023,-48.65503409296867
3024,avg log pred advi,30240,3024,-48.606403378285606
3025,avg log pred advi,30250,3025,-48.557821270009974
3026,avg log pred advi,30260,3026,-48.50928771955965
3027,avg log pred advi,30270,3027,-48.46080267840107
3028,avg log pred advi,30280,3028,-48.41236609804924
3029,avg log pred advi,30290,3029,-48.363977930067534
3030,avg log pred advi,30300,3030,-48.31563812606779
3031,avg log pred advi,30310,3031,-48.26734663771017
3032,avg log pred advi,30320,3032,-48.21910341670324
3033,avg log pred advi,30330,3033,-48.17090841480375
3034,avg log pred advi,30340,3034,-48.122761583816676
3035,avg log pred advi,30350,3035,-48.07466287559518
3036,avg log pred advi,30360,3036,-48.026612242040585
3037,avg log pred advi,30370,3037,-47.97860963510223
3038,avg log pred advi,30380,3038,-47.93065500677752
3039,avg log pred advi,30390,3039,-47.88274830911178
3040,avg log pred advi,30400,3040,-47.83488949419837
3041,avg log pred advi,30410,3041,-47.78707851417843
3042,avg log pred advi,30420,3042,-47.739315321240994
3043,avg log pred advi,30430,3043,-47.691599867622834
3044,avg log pred advi,30440,3044,-47.643932105608535
3045,avg log pred advi,30450,3045,-47.596311987530314
3046,avg log pred advi,30460,3046,-47.54873946576805
3047,avg log pred advi,30470,3047,-47.50121449274919
3048,avg log pred advi,30480,3048,-47.4537370209488
3049,avg log pred advi,30490,3049,-47.40630700288939
3050,avg log pred advi,30500,3050,-47.35892439114093
3051,avg log pred advi,30510,3051,-47.311589138320784
3052,avg log pred advi,30520,3052,-47.264301197093744
3053,avg log pred advi,30530,3053,-47.21706052017184
3054,avg log pred advi,30540,3054,-47.16986706031439
3055,avg log pred advi,30550,3055,-47.12272077032791
3056,avg log pred advi,30560,3056,-47.07562160306615
3057,avg log pred advi,30570,3057,-47.02856951142992
3058,avg log pred advi,30580,3058,-46.98156444836711
3059,avg log pred advi,30590,3059,-46.93460636687265
3060,avg log pred advi,30600,3060,-46.88769521998849
3061,avg log pred advi,30610,3061,-46.84083096080345
3062,avg log pred advi,30620,3062,-46.79401354245328
3063,avg log pred advi,30630,3063,-46.74724291812053
3064,avg log pred advi,30640,3064,-46.70051904103461
3065,avg log pred advi,30650,3065,-46.65384186447163
3066,avg log pred advi,30660,3066,-46.6072113417544
3067,avg log pred advi,30670,3067,-46.560627426252374
3068,avg log pred advi,30680,3068,-46.51409007138167
3069,avg log pred advi,30690,3069,-46.467599230604925
3070,avg log pred advi,30700,3070,-46.42115485743127
3071,avg log pred advi,30710,3071,-46.374756905416326
3072,avg log pred advi,30720,3072,-46.32840532816218
3073,avg log pred advi,30730,3073,-46.28210007931721
3074,avg log pred advi,30740,3074,-46.23584111257618
3075,avg log pred advi,30750,3075,-46.1896283816801
3076,avg log pred advi,30760,3076,-46.143461840416265
3077,avg log pred advi,30770,3077,-46.097341442618124
3078,avg log pred advi,30780,3078,-46.051267142165266
3079,avg log pred advi,30790,3079,-46.00523889298336
3080,avg log pred advi,30800,3080,-45.95925664904421
3081,avg log pred advi,30810,3081,-45.91332036436553
3082,avg log pred advi,30820,3082,-45.867429993011044
3083,avg log pred advi,30830,3083,-45.82158548909036
3084,avg log pred advi,30840,3084,-45.775786806758994
3085,avg log pred advi,30850,3085,-45.73003390021825
3086,avg log pred advi,30860,3086,-45.684326723715216
3087,avg log pred advi,30870,3087,-45.638665231542696
3088,avg log pred advi,30880,3088,-45.59304937803923
3089,avg log pred advi,30890,3089,-45.54747911758895
3090,avg log pred advi,30900,3090,-45.50195440462157
3091,avg log pred advi,30910,3091,-45.45647519361237
3092,avg log pred advi,30920,3092,-45.41104143908218
3093,avg log pred advi,30930,3093,-45.3656530955972
3094,avg log pred advi,30940,3094,-45.32031011776911
3095,avg log pred advi,30950,3095,-45.275012460254885
3096,avg log pred advi,30960,3096,-45.22976007775692
3097,avg log pred advi,30970,3097,-45.1845529250228
3098,avg log pred advi,30980,3098,-45.13939095684536
3099,avg log pred advi,30990,3099,-45.09427412806263
3100,avg log pred advi,31000,3100,-45.0492023935578
3101,avg log pred advi,31010,3101,-45.004175708259126
3102,avg log pred advi,31020,3102,-44.9591940271399
3103,avg log pred advi,31030,3103,-44.914257305218435
3104,avg log pred advi,31040,3104,-44.86936549755803
3105,avg log pred advi,31050,3105,-44.82451855926687
3106,avg log pred advi,31060,3106,-44.779716445498
3107,avg log pred advi,31070,3107,-44.73495911144929
3108,avg log pred advi,31080,3108,-44.69024651236344
3109,avg log pred advi,31090,3109,-44.645578603527824
3110,avg log pred advi,31100,3110,-44.60095534027454
3111,avg log pred advi,31110,3111,-44.556376677980275
3112,avg log pred advi,31120,3112,-44.51184257206644
3113,avg log pred advi,31130,3113,-44.46735297799888
3114,avg log pred advi,31140,3114,-44.422907851287995
3115,avg log pred advi,31150,3115,-44.37850714748865
3116,avg log pred advi,31160,3116,-44.33415082220017
3117,avg log pred advi,31170,3117,-44.28983883106621
3118,avg log pred advi,31180,3118,-44.245571129774774
3119,avg log pred advi,31190,3119,-44.201347674058134
3120,avg log pred advi,31200,3120,-44.15716841969286
3121,avg log pred advi,31210,3121,-44.113033322499696
3122,avg log pred advi,31220,3122,-44.068942338343525
3123,avg log pred advi,31230,3123,-44.02489542313335
3124,avg log pred advi,31240,3124,-43.98089253282229
3125,avg log pred advi,31250,3125,-43.93693362340742
3126,avg log pred advi,31260,3126,-43.89301865092984
3127,avg log pred advi,31270,3127,-43.84914757147456
3128,avg log pred advi,31280,3128,-43.80532034117049
3129,avg log pred advi,31290,3129,-43.76153691619043
3130,avg log pred advi,31300,3130,-43.71779725275094
3131,avg log pred advi,31310,3131,-43.674101307112345
3132,avg log pred advi,31320,3132,-43.63044903557867
3133,avg log pred advi,31330,3133,-43.58684039449769
3134,avg log pred advi,31340,3134,-43.54327534026074
3135,avg log pred advi,31350,3135,-43.499753829302755
3136,avg log pred advi,31360,3136,-43.456275818102206
3137,avg log pred advi,31370,3137,-43.412841263181114
3138,avg log pred advi,31380,3138,-43.369450121104904
3139,avg log pred advi,31390,3139,-43.32610234848243
3140,avg log pred advi,31400,3140,-43.28279790196589
3141,avg log pred advi,31410,3141,-43.239536738250884
3142,avg log pred advi,31420,3142,-43.19631881407622
3143,avg log pred advi,31430,3143,-43.15314408622397
3144,avg log pred advi,31440,3144,-43.110012511519386
3145,avg log pred advi,31450,3145,-43.06692404683092
3146,avg log pred advi,31460,3146,-43.02387864907009
3147,avg log pred advi,31470,3147,-42.9808762751915
3148,avg log pred advi,31480,3148,-42.93791688219274
3149,avg log pred advi,31490,3149,-42.89500042711446
3150,avg log pred advi,31500,3150,-42.852126867040184
3151,avg log pred advi,31510,3151,-42.80929615909634
3152,avg log pred advi,31520,3152,-42.76650826045222
3153,avg log pred advi,31530,3153,-42.72376312831993
3154,avg log pred advi,31540,3154,-42.68106071995433
3155,avg log pred advi,31550,3155,-42.63840099265301
3156,avg log pred advi,31560,3156,-42.595783903756214
3157,avg log pred advi,31570,3157,-42.55320941064689
3158,avg log pred advi,31580,3158,-42.51067747075052
3159,avg log pred advi,31590,3159,-42.46818804153518
3160,avg log pred advi,31600,3160,-42.425741080511386
3161,avg log pred advi,31610,3161,-42.383336545232225
3162,avg log pred advi,31620,3162,-42.340974393293145
3163,avg log pred advi,31630,3163,-42.29865458233199
3164,avg log pred advi,31640,3164,-42.256377070028925
3165,avg log pred advi,31650,3165,-42.21414181410647
3166,avg log pred advi,31660,3166,-42.17194877232933
3167,avg log pred advi,31670,3167,-42.1297979025045
3168,avg log pred advi,31680,3168,-42.087689162481055
3169,avg log pred advi,31690,3169,-42.045622510150295
3170,avg log pred advi,31700,3170,-42.00359790344555
3171,avg log pred advi,31710,3171,-41.96161530034221
3172,avg log pred advi,31720,3172,-41.91967465885765
3173,avg log pred advi,31730,3173,-41.87777593705126
3174,avg log pred advi,31740,3174,-41.8359190930243
3175,avg log pred advi,31750,3175,-41.794104084919915
3176,avg log pred advi,31760,3176,-41.75233087092308
3177,avg log pred advi,31770,3177,-41.71059940926062
3178,avg log pred advi,31780,3178,-41.66890965820104
3179,avg log pred advi,31790,3179,-41.627261576054586
3180,avg log pred advi,31800,3180,-41.58565512117316
3181,avg log pred advi,31810,3181,-41.544090251950344
3182,avg log pred advi,31820,3182,-41.502566926821245
3183,avg log pred advi,31830,3183,-41.46108510426252
3184,avg log pred advi,31840,3184,-41.41964474279235
3185,avg log pred advi,31850,3185,-41.37824580097038
3186,avg log pred advi,31860,3186,-41.336888237397666
3187,avg log pred advi,31870,3187,-41.29557201071663
3188,avg log pred advi,31880,3188,-41.25429707961103
3189,avg log pred advi,31890,3189,-41.213063402805965
3190,avg log pred advi,31900,3190,-41.17187093906774
3191,avg log pred advi,31910,3191,-41.13071964720388
3192,avg log pred advi,31920,3192,-41.089609486063075
3193,avg log pred advi,31930,3193,-41.0485404145352
3194,avg log pred advi,31940,3194,-41.00751239155117
3195,avg log pred advi,31950,3195,-40.96652537608295
3196,avg log pred advi,31960,3196,-40.92557932714349
3197,avg log pred advi,31970,3197,-40.88467420378679
3198,avg log pred advi,31980,3198,-40.843809965107695
3199,avg log pred advi,31990,3199,-40.80298657024198
3200,avg log pred advi,32000,3200,-40.76220397836621
3201,avg log pred advi,32010,3201,-40.72146214869783
3202,avg log pred advi,32020,3202,-40.680761040495
3203,avg log pred advi,32030,3203,-40.640100613056596
3204,avg log pred advi,32040,3204,-40.59948082572218
3205,avg log pred advi,32050,3205,-40.55890163787198
3206,avg log pred advi,32060,3206,-40.518363008926805
3207,avg log pred advi,32070,3207,-40.47786489834802
3208,avg log pred advi,32080,3208,-40.43740726563748
3209,avg log pred advi,32090,3209,-40.396990070337594
3210,avg log pred advi,32100,3210,-40.35661327203115
3211,avg log pred advi,32110,3211,-40.31627683034134
3212,avg log pred advi,32120,3212,-40.2759807049317
3213,avg log pred advi,32130,3213,-40.23572485550614
3214,avg log pred advi,32140,3214,-40.195509241808786
3215,avg log pred advi,32150,3215,-40.15533382362403
3216,avg log pred advi,32160,3216,-40.11519856077641
3217,avg log pred advi,32170,3217,-40.07510341313073
3218,avg log pred advi,32180,3218,-40.03504834059179
3219,avg log pred advi,32190,3219,-39.99503330310454
3220,avg log pred advi,32200,3220,-39.95505826065389
3221,avg log pred advi,32210,3221,-39.915123173264874
3222,avg log pred advi,32220,3222,-39.875228001002334
3223,avg log pred advi,32230,3223,-39.83537270397113
3224,avg log pred advi,32240,3224,-39.79555724231593
3225,avg log pred advi,32250,3225,-39.7557815762213
3226,avg log pred advi,32260,3226,-39.716045665911565
3227,avg log pred advi,32270,3227,-39.6763494716508
3228,avg log pred advi,32280,3228,-39.6366929537428
3229,avg log pred advi,32290,3229,-39.59707607253108
3230,avg log pred advi,32300,3230,-39.557498788398725
3231,avg log pred advi,32310,3231,-39.51796106176845
3232,avg log pred advi,32320,3232,-39.47846285310253
3233,avg log pred advi,32330,3233,-39.43900412290276
3234,avg log pred advi,32340,3234,-39.39958483171039
3235,avg log pred advi,32350,3235,-39.36020494010615
3236,avg log pred advi,32360,3236,-39.32086440871011
3237,avg log pred advi,32370,3237,-39.281563198181765
3238,avg log pred advi,32380,3238,-39.24230126921989
3239,avg log pred advi,32390,3239,-39.20307858256256
3240,avg log pred advi,32400,3240,-39.16389509898706
3241,avg log pred advi,32410,3241,-39.12475077930995
3242,avg log pred advi,32420,3242,-39.08564558438687
3243,avg log pred advi,32430,3243,-39.04657947511264
3244,avg log pred advi,32440,3244,-39.00755241242111
3245,avg log pred advi,32450,3245,-38.96856435728526
