,label,step,time,value
1609,log pred hmc,16090,1609,-781.4640380319187
1610,log pred hmc,16100,1610,-781.283645506926
1611,log pred hmc,16110,1611,-781.1033045152925
1612,log pred hmc,16120,1612,-780.9230150422965
1613,log pred hmc,16130,1613,-780.7427770732204
1614,log pred hmc,16140,1614,-780.5625905933508
1615,log pred hmc,16150,1615,-780.3824555879789
1616,log pred hmc,16160,1616,-780.2023720423996
1617,log pred hmc,16170,1617,-780.0223399419123
1618,log pred hmc,16180,1618,-779.8423592718204
1619,log pred hmc,16190,1619,-779.6624300174316
1620,log pred hmc,16200,1620,-779.482552164058
1621,log pred hmc,16210,1621,-779.3027256970154
1622,log pred hmc,16220,1622,-779.1229506016242
1623,log pred hmc,16230,1623,-778.943226863209
1624,log pred hmc,16240,1624,-778.7635544670984
1625,log pred hmc,16250,1625,-778.5839333986252
1626,log pred hmc,16260,1626,-778.4043636431265
1627,log pred hmc,16270,1627,-778.2248451859435
1628,log pred hmc,16280,1628,-778.0453780124219
1629,log pred hmc,16290,1629,-777.865962107911
1630,log pred hmc,16300,1630,-777.6865974577646
1631,log pred hmc,16310,1631,-777.5072840473407
1632,log pred hmc,16320,1632,-777.3280218620017
1633,log pred hmc,16330,1633,-777.1488108871139
1634,log pred hmc,16340,1634,-776.9696511080476
1635,log pred hmc,16350,1635,-776.7905425101777
1636,log pred hmc,16360,1636,-776.6114850788831
1637,log pred hmc,16370,1637,-776.4324787995467
1638,log pred hmc,16380,1638,-776.2535236575559
1639,log pred hmc,16390,1639,-776.0746196383021
1640,log pred hmc,16400,1640,-775.8957667271809
1641,log pred hmc,16410,1641,-775.716964909592
1642,log pred hmc,16420,1642,-775.5382141709393
1643,log pred hmc,16430,1643,-775.359514496631
1644,log pred hmc,16440,1644,-775.1808658720795
1645,log pred hmc,16450,1645,-775.0022682827008
1646,log pred hmc,16460,1646,-774.8237217139159
1647,log pred hmc,16470,1647,-774.6452261511494
1648,log pred hmc,16480,1648,-774.4667815798304
1649,log pred hmc,16490,1649,-774.2883879853918
1650,log pred hmc,16500,1650,-774.1100453532708
1651,log pred hmc,16510,1651,-773.9317536689091
1652,log pred hmc,16520,1652,-773.7535129177521
1653,log pred hmc,16530,1653,-773.5753230852496
1654,log pred hmc,16540,1654,-773.3971841568554
1655,log pred hmc,16550,1655,-773.2190961180277
1656,log pred hmc,16560,1656,-773.0410589542284
1657,log pred hmc,16570,1657,-772.8630726509242
1658,log pred hmc,16580,1658,-772.6851371935854
1659,log pred hmc,16590,1659,-772.5072525676868
1660,log pred hmc,16600,1660,-772.329418758707
1661,log pred hmc,16610,1661,-772.1516357521292
1662,log pred hmc,16620,1662,-771.9739035334403
1663,log pred hmc,16630,1663,-771.7962220881317
1664,log pred hmc,16640,1664,-771.6185914016986
1665,log pred hmc,16650,1665,-771.4410114596407
1666,log pred hmc,16660,1666,-771.2634822474618
1667,log pred hmc,16670,1667,-771.0860037506692
1668,log pred hmc,16680,1668,-770.9085759547754
1669,log pred hmc,16690,1669,-770.7311988452964
1670,log pred hmc,16700,1670,-770.5538724077522
1671,log pred hmc,16710,1671,-770.3765966276675
1672,log pred hmc,16720,1672,-770.1993714905705
1673,log pred hmc,16730,1673,-770.022196981994
1674,log pred hmc,16740,1674,-769.8450730874747
1675,log pred hmc,16750,1675,-769.6679997925535
1676,log pred hmc,16760,1676,-769.4909770827755
1677,log pred hmc,16770,1677,-769.31400494369
1678,log pred hmc,16780,1678,-769.13708336085
1679,log pred hmc,16790,1679,-768.9602123198131
1680,log pred hmc,16800,1680,-768.7833918061408
1681,log pred hmc,16810,1681,-768.6066218053988
1682,log pred hmc,16820,1682,-768.429902303157
1683,log pred hmc,16830,1683,-768.253233284989
1684,log pred hmc,16840,1684,-768.0766147364732
1685,log pred hmc,16850,1685,-767.9000466431916
1686,log pred hmc,16860,1686,-767.7235289907303
1687,log pred hmc,16870,1687,-767.5470617646799
1688,log pred hmc,16880,1688,-767.3706449506351
1689,log pred hmc,16890,1689,-767.1942785341942
1690,log pred hmc,16900,1690,-767.0179625009599
1691,log pred hmc,16910,1691,-766.8416968365394
1692,log pred hmc,16920,1692,-766.6654815265434
1693,log pred hmc,16930,1693,-766.4893165565871
1694,log pred hmc,16940,1694,-766.3132019122896
1695,log pred hmc,16950,1695,-766.1371375792743
1696,log pred hmc,16960,1696,-765.9611235431685
1697,log pred hmc,16970,1697,-765.7851597896037
1698,log pred hmc,16980,1698,-765.6092463042155
1699,log pred hmc,16990,1699,-765.4333830726438
1700,log pred hmc,17000,1700,-765.2575700805322
1701,log pred hmc,17010,1701,-765.0818073135287
1702,log pred hmc,17020,1702,-764.9060947572854
1703,log pred hmc,17030,1703,-764.7304323974581
1704,log pred hmc,17040,1704,-764.5548202197075
1705,log pred hmc,17050,1705,-764.3792582096976
1706,log pred hmc,17060,1706,-764.2037463530968
1707,log pred hmc,17070,1707,-764.0282846355778
1708,log pred hmc,17080,1708,-763.8528730428171
1709,log pred hmc,17090,1709,-763.6775115604952
1710,log pred hmc,17100,1710,-763.5022001742972
1711,log pred hmc,17110,1711,-763.3269388699116
1712,log pred hmc,17120,1712,-763.1517276330317
1713,log pred hmc,17130,1713,-762.9765664493544
1714,log pred hmc,17140,1714,-762.8014553045807
1715,log pred hmc,17150,1715,-762.6263941844161
1716,log pred hmc,17160,1716,-762.4513830745695
1717,log pred hmc,17170,1717,-762.2764219607549
1718,log pred hmc,17180,1718,-762.101510828689
1719,log pred hmc,17190,1719,-761.9266496640938
1720,log pred hmc,17200,1720,-761.751838452695
1721,log pred hmc,17210,1721,-761.5770771802219
1722,log pred hmc,17220,1722,-761.4023658324087
1723,log pred hmc,17230,1723,-761.227704394993
1724,log pred hmc,17240,1724,-761.0530928537166
1725,log pred hmc,17250,1725,-760.8785311943259
1726,log pred hmc,17260,1726,-760.7040194025706
1727,log pred hmc,17270,1727,-760.529557464205
1728,log pred hmc,17280,1728,-760.3551453649874
1729,log pred hmc,17290,1729,-760.1807830906798
1730,log pred hmc,17300,1730,-760.0064706270488
1731,log pred hmc,17310,1731,-759.8322079598647
1732,log pred hmc,17320,1732,-759.6579950749019
1733,log pred hmc,17330,1733,-759.4838319579392
1734,log pred hmc,17340,1734,-759.309718594759
1735,log pred hmc,17350,1735,-759.1356549711479
1736,log pred hmc,17360,1736,-758.9616410728969
1737,log pred hmc,17370,1737,-758.7876768858005
1738,log pred hmc,17380,1738,-758.6137623956577
1739,log pred hmc,17390,1739,-758.4398975882714
1740,log pred hmc,17400,1740,-758.2660824494483
1741,log pred hmc,17410,1741,-758.0923169649998
1742,log pred hmc,17420,1742,-757.9186011207407
1743,log pred hmc,17430,1743,-757.7449349024902
1744,log pred hmc,17440,1744,-757.5713182960715
1745,log pred hmc,17450,1745,-757.3977512873116
1746,log pred hmc,17460,1746,-757.2242338620422
1747,log pred hmc,17470,1747,-757.0507660060982
1748,log pred hmc,17480,1748,-756.877347705319
1749,log pred hmc,17490,1749,-756.7039789455484
1750,log pred hmc,17500,1750,-756.5306597126335
1751,log pred hmc,17510,1751,-756.3573899924256
1752,log pred hmc,17520,1752,-756.1841697707807
1753,log pred hmc,17530,1753,-756.0109990335582
1754,log pred hmc,17540,1754,-755.8378777666215
1755,log pred hmc,17550,1755,-755.6648059558385
1756,log pred hmc,17560,1756,-755.4917835870809
1757,log pred hmc,17570,1757,-755.3188106462243
1758,log pred hmc,17580,1758,-755.1458871191484
1759,log pred hmc,17590,1759,-754.9730129917372
1760,log pred hmc,17600,1760,-754.8001882498783
1761,log pred hmc,17610,1761,-754.6274128794638
1762,log pred hmc,17620,1762,-754.4546868663894
1763,log pred hmc,17630,1763,-754.282010196555
1764,log pred hmc,17640,1764,-754.1093828558647
1765,log pred hmc,17650,1765,-753.9368048302264
1766,log pred hmc,17660,1766,-753.7642761055522
1767,log pred hmc,17670,1767,-753.5917966677578
1768,log pred hmc,17680,1768,-753.4193665027636
1769,log pred hmc,17690,1769,-753.2469855964935
1770,log pred hmc,17700,1770,-753.0746539348756
1771,log pred hmc,17710,1771,-752.9023715038421
1772,log pred hmc,17720,1772,-752.7301382893289
1773,log pred hmc,17730,1773,-752.5579542772765
1774,log pred hmc,17740,1774,-752.3858194536288
1775,log pred hmc,17750,1775,-752.2137338043341
1776,log pred hmc,17760,1776,-752.0416973153444
1777,log pred hmc,17770,1777,-751.8697099726161
1778,log pred hmc,17780,1778,-751.6977717621094
1779,log pred hmc,17790,1779,-751.5258826697883
1780,log pred hmc,17800,1780,-751.3540426816215
1781,log pred hmc,17810,1781,-751.1822517835808
1782,log pred hmc,17820,1782,-751.0105099616426
1783,log pred hmc,17830,1783,-750.8388172017873
1784,log pred hmc,17840,1784,-750.667173489999
1785,log pred hmc,17850,1785,-750.4955788122659
1786,log pred hmc,17860,1786,-750.3240331545805
1787,log pred hmc,17870,1787,-750.152536502939
1788,log pred hmc,17880,1788,-749.9810888433415
1789,log pred hmc,17890,1789,-749.8096901617924
1790,log pred hmc,17900,1790,-749.6383404443001
1791,log pred hmc,17910,1791,-749.4670396768767
1792,log pred hmc,17920,1792,-749.2957878455384
1793,log pred hmc,17930,1793,-749.1245849363057
1794,log pred hmc,17940,1794,-748.9534309352026
1795,log pred hmc,17950,1795,-748.7823258282575
1796,log pred hmc,17960,1796,-748.6112696015027
1797,log pred hmc,17970,1797,-748.4402622409741
1798,log pred hmc,17980,1798,-748.2693037327124
1799,log pred hmc,17990,1799,-748.0983940627614
1800,log pred hmc,18000,1800,-747.9275332171694
1801,log pred hmc,18010,1801,-747.7567211819886
1802,log pred hmc,18020,1802,-747.5859579432753
1803,log pred hmc,18030,1803,-747.4152434870894
1804,log pred hmc,18040,1804,-747.2445777994951
1805,log pred hmc,18050,1805,-747.0739608665607
1806,log pred hmc,18060,1806,-746.903392674358
1807,log pred hmc,18070,1807,-746.7328732089633
1808,log pred hmc,18080,1808,-746.5624024564564
1809,log pred hmc,18090,1809,-746.3919804029215
1810,log pred hmc,18100,1810,-746.2216070344467
1811,log pred hmc,18110,1811,-746.0512823371237
1812,log pred hmc,18120,1812,-745.8810062970485
1813,log pred hmc,18130,1813,-745.7107789003212
1814,log pred hmc,18140,1814,-745.5406001330457
1815,log pred hmc,18150,1815,-745.3704699813295
1816,log pred hmc,18160,1816,-745.2003884312846
1817,log pred hmc,18170,1817,-745.0303554690271
1818,log pred hmc,18180,1818,-744.8603710806763
1819,log pred hmc,18190,1819,-744.6904352523562
1820,log pred hmc,18200,1820,-744.5205479701943
1821,log pred hmc,18210,1821,-744.3507092203225
1822,log pred hmc,18220,1822,-744.1809189888762
1823,log pred hmc,18230,1823,-744.011177261995
1824,log pred hmc,18240,1824,-743.8414840258226
1825,log pred hmc,18250,1825,-743.6718392665064
1826,log pred hmc,18260,1826,-743.5022429701977
1827,log pred hmc,18270,1827,-743.332695123052
1828,log pred hmc,18280,1828,-743.1631957112288
1829,log pred hmc,18290,1829,-742.9937447208912
1830,log pred hmc,18300,1830,-742.8243421382066
1831,log pred hmc,18310,1831,-742.6549879493462
1832,log pred hmc,18320,1832,-742.485682140485
1833,log pred hmc,18330,1833,-742.3164246978024
1834,log pred hmc,18340,1834,-742.1472156074813
1835,log pred hmc,18350,1835,-741.9780548557087
1836,log pred hmc,18360,1836,-741.8089424286757
1837,log pred hmc,18370,1837,-741.639878312577
1838,log pred hmc,18380,1838,-741.4708624936115
1839,log pred hmc,18390,1839,-741.3018949579822
1840,log pred hmc,18400,1840,-741.1329756918957
1841,log pred hmc,18410,1841,-740.9641046815626
1842,log pred hmc,18420,1842,-740.7952819131975
1843,log pred hmc,18430,1843,-740.626507373019
1844,log pred hmc,18440,1844,-740.4577810472497
1845,log pred hmc,18450,1845,-740.2891029221158
1846,log pred hmc,18460,1846,-740.1204729838478
1847,log pred hmc,18470,1847,-739.9518912186799
1848,log pred hmc,18480,1848,-739.7833576128504
1849,log pred hmc,18490,1849,-739.6148721526016
1850,log pred hmc,18500,1850,-739.4464348241793
1851,log pred hmc,18510,1851,-739.2780456138337
1852,log pred hmc,18520,1852,-739.1097045078185
1853,log pred hmc,18530,1853,-738.941411492392
1854,log pred hmc,18540,1854,-738.7731665538156
1855,log pred hmc,18550,1855,-738.6049696783551
1856,log pred hmc,18560,1856,-738.4368208522804
1857,log pred hmc,18570,1857,-738.2687200618648
1858,log pred hmc,18580,1858,-738.1006672933859
1859,log pred hmc,18590,1859,-737.9326625331249
1860,log pred hmc,18600,1860,-737.7647057673674
1861,log pred hmc,18610,1861,-737.5967969824026
1862,log pred hmc,18620,1862,-737.4289361645234
1863,log pred hmc,18630,1863,-737.2611233000272
1864,log pred hmc,18640,1864,-737.093358375215
1865,log pred hmc,18650,1865,-736.9256413763914
1866,log pred hmc,18660,1866,-736.7579722898654
1867,log pred hmc,18670,1867,-736.5903511019495
1868,log pred hmc,18680,1868,-736.4227777989609
1869,log pred hmc,18690,1869,-736.2552523672197
1870,log pred hmc,18700,1870,-736.0877747930502
1871,log pred hmc,18710,1871,-735.9203450627814
1872,log pred hmc,18720,1872,-735.7529631627449
1873,log pred hmc,18730,1873,-735.5856290792773
1874,log pred hmc,18740,1874,-735.4183427987183
1875,log pred hmc,18750,1875,-735.2511043074123
1876,log pred hmc,18760,1876,-735.0839135917068
1877,log pred hmc,18770,1877,-734.916770637954
1878,log pred hmc,18780,1878,-734.7496754325092
1879,log pred hmc,18790,1879,-734.5826279617321
1880,log pred hmc,18800,1880,-734.4156282119862
1881,log pred hmc,18810,1881,-734.2486761696388
1882,log pred hmc,18820,1882,-734.0817718210614
1883,log pred hmc,18830,1883,-733.9149151526287
1884,log pred hmc,18840,1884,-733.7481061507201
1885,log pred hmc,18850,1885,-733.5813448017185
1886,log pred hmc,18860,1886,-733.4146310920106
1887,log pred hmc,18870,1887,-733.2479650079872
1888,log pred hmc,18880,1888,-733.081346536043
1889,log pred hmc,18890,1889,-732.9147756625763
1890,log pred hmc,18900,1890,-732.7482523739897
1891,log pred hmc,18910,1891,-732.5817766566892
1892,log pred hmc,18920,1892,-732.4153484970851
1893,log pred hmc,18930,1893,-732.2489678815914
1894,log pred hmc,18940,1894,-732.082634796626
1895,log pred hmc,18950,1895,-731.9163492286108
1896,log pred hmc,18960,1896,-731.7501111639713
1897,log pred hmc,18970,1897,-731.583920589137
1898,log pred hmc,18980,1898,-731.4177774905417
1899,log pred hmc,18990,1899,-731.2516818546222
1900,log pred hmc,19000,1900,-731.08563366782
1901,log pred hmc,19010,1901,-730.9196329165801
1902,log pred hmc,19020,1902,-730.7536795873514
1903,log pred hmc,19030,1903,-730.5877736665865
1904,log pred hmc,19040,1904,-730.4219151407424
1905,log pred hmc,19050,1905,-730.2561039962793
1906,log pred hmc,19060,1906,-730.0903402196618
1907,log pred hmc,19070,1907,-729.9246237973582
1908,log pred hmc,19080,1908,-729.7589547158403
1909,log pred hmc,19090,1909,-729.5933329615847
1910,log pred hmc,19100,1910,-729.4277585210706
1911,log pred hmc,19110,1911,-729.262231380782
1912,log pred hmc,19120,1912,-729.0967515272066
1913,log pred hmc,19130,1913,-728.9313189468357
1914,log pred hmc,19140,1914,-728.7659336261647
1915,log pred hmc,19150,1915,-728.6005955516925
1916,log pred hmc,19160,1916,-728.4353047099225
1917,log pred hmc,19170,1917,-728.2700610873612
1918,log pred hmc,19180,1918,-728.1048646705195
1919,log pred hmc,19190,1919,-727.9397154459122
1920,log pred hmc,19200,1920,-727.7746134000573
1921,log pred hmc,19210,1921,-727.6095585194773
1922,log pred hmc,19220,1922,-727.4445507906984
1923,log pred hmc,19230,1923,-727.2795902002505
1924,log pred hmc,19240,1924,-727.1146767346673
1925,log pred hmc,19250,1925,-726.9498103804866
1926,log pred hmc,19260,1926,-726.78499112425
1927,log pred hmc,19270,1927,-726.6202189525028
1928,log pred hmc,19280,1928,-726.4554938517942
1929,log pred hmc,19290,1929,-726.2908158086774
1930,log pred hmc,19300,1930,-726.126184809709
1931,log pred hmc,19310,1931,-725.9616008414498
1932,log pred hmc,19320,1932,-725.7970638904645
1933,log pred hmc,19330,1933,-725.6325739433215
1934,log pred hmc,19340,1934,-725.4681309865931
1935,log pred hmc,19350,1935,-725.3037350068553
1936,log pred hmc,19360,1936,-725.139385990688
1937,log pred hmc,19370,1937,-724.9750839246749
1938,log pred hmc,19380,1938,-724.8108287954036
1939,log pred hmc,19390,1939,-724.6466205894657
1940,log pred hmc,19400,1940,-724.4824592934563
1941,log pred hmc,19410,1941,-724.3183448939745
1942,log pred hmc,19420,1942,-724.1542773776232
1943,log pred hmc,19430,1943,-723.9902567310093
1944,log pred hmc,19440,1944,-723.826282940743
1945,log pred hmc,19450,1945,-723.662355993439
1946,log pred hmc,19460,1946,-723.4984758757154
1947,log pred hmc,19470,1947,-723.3346425741942
1948,log pred hmc,19480,1948,-723.1708560755012
1949,log pred hmc,19490,1949,-723.0071163662664
1950,log pred hmc,19500,1950,-722.8434234331229
1951,log pred hmc,19510,1951,-722.6797772627082
1952,log pred hmc,19520,1952,-722.5161778416633
1953,log pred hmc,19530,1953,-722.3526251566332
1954,log pred hmc,19540,1954,-722.1891191942668
1955,log pred hmc,19550,1955,-722.0256599412165
1956,log pred hmc,19560,1956,-721.862247384139
1957,log pred hmc,19570,1957,-721.6988815096939
1958,log pred hmc,19580,1958,-721.5355623045458
1959,log pred hmc,19590,1959,-721.3722897553622
1960,log pred hmc,19600,1960,-721.2090638488148
1961,log pred hmc,19610,1961,-721.0458845715792
1962,log pred hmc,19620,1962,-720.8827519103344
1963,log pred hmc,19630,1963,-720.7196658517635
1964,log pred hmc,19640,1964,-720.5566263825534
1965,log pred hmc,19650,1965,-720.3936334893949
1966,log pred hmc,19660,1966,-720.230687158982
1967,log pred hmc,19670,1967,-720.0677873780135
1968,log pred hmc,19680,1968,-719.9049341331912
1969,log pred hmc,19690,1969,-719.7421274112208
1970,log pred hmc,19700,1970,-719.5793671988124
1971,log pred hmc,19710,1971,-719.4166534826791
1972,log pred hmc,19720,1972,-719.2539862495382
1973,log pred hmc,19730,1973,-719.0913654861108
1974,log pred hmc,19740,1974,-718.9287911791217
1975,log pred hmc,19750,1975,-718.7662633152996
1976,log pred hmc,19760,1976,-718.6037818813768
1977,log pred hmc,19770,1977,-718.4413468640896
1978,log pred hmc,19780,1978,-718.2789582501779
1979,log pred hmc,19790,1979,-718.1166160263857
1980,log pred hmc,19800,1980,-717.9543201794603
1981,log pred hmc,19810,1981,-717.7920706961534
1982,log pred hmc,19820,1982,-717.6298675632197
1983,log pred hmc,19830,1983,-717.4677107674183
1984,log pred hmc,19840,1984,-717.3056002955122
1985,log pred hmc,19850,1985,-717.1435361342675
1986,log pred hmc,19860,1986,-716.9815182704548
1987,log pred hmc,19870,1987,-716.8195466908479
1988,log pred hmc,19880,1988,-716.6576213822246
1989,log pred hmc,19890,1989,-716.4957423313668
1990,log pred hmc,19900,1990,-716.3339095250595
1991,log pred hmc,19910,1991,-716.1721229500923
1992,log pred hmc,19920,1992,-716.0103825932579
1993,log pred hmc,19930,1993,-715.8486884413529
1994,log pred hmc,19940,1994,-715.6870404811779
1995,log pred hmc,19950,1995,-715.5254386995371
1996,log pred hmc,19960,1996,-715.3638830832386
1997,log pred hmc,19970,1997,-715.202373619094
1998,log pred hmc,19980,1998,-715.0409102939192
1999,log pred hmc,19990,1999,-714.8794930945332
2000,log pred hmc,20000,2000,-714.7181220077592
2001,log pred hmc,20010,2001,-714.556797020424
2002,log pred hmc,20020,2002,-714.3955181193584
2003,log pred hmc,20030,2003,-714.2342852913965
2004,log pred hmc,20040,2004,-714.0730985233766
2005,log pred hmc,20050,2005,-713.9119578021407
2006,log pred hmc,20060,2006,-713.750863114534
2007,log pred hmc,20070,2007,-713.5898144474065
2008,log pred hmc,20080,2008,-713.428811787611
2009,log pred hmc,20090,2009,-713.2678551220047
2010,log pred hmc,20100,2010,-713.106944437448
2011,log pred hmc,20110,2011,-712.9460797208053
2012,log pred hmc,20120,2012,-712.7852609589451
2013,log pred hmc,20130,2013,-712.6244881387391
2014,log pred hmc,20140,2014,-712.4637612470631
2015,log pred hmc,20150,2015,-712.3030802707965
2016,log pred hmc,20160,2016,-712.1424451968225
2017,log pred hmc,20170,2017,-711.9818560120278
2018,log pred hmc,20180,2018,-711.8213127033035
2019,log pred hmc,20190,2019,-711.6608152575438
2020,log pred hmc,20200,2020,-711.5003636616469
2021,log pred hmc,20210,2021,-711.3399579025147
2022,log pred hmc,20220,2022,-711.1795979670527
2023,log pred hmc,20230,2023,-711.0192838421706
2024,log pred hmc,20240,2024,-710.8590155147813
2025,log pred hmc,20250,2025,-710.6987929718017
2026,log pred hmc,20260,2026,-710.5386162001524
2027,log pred hmc,20270,2027,-710.3784851867579
2028,log pred hmc,20280,2028,-710.2183999185462
2029,log pred hmc,20290,2029,-710.058360382449
2030,log pred hmc,20300,2030,-709.8983665654021
2031,log pred hmc,20310,2031,-709.7384184543445
2032,log pred hmc,20320,2032,-709.5785160362193
2033,log pred hmc,20330,2033,-709.4186592979732
2034,log pred hmc,20340,2034,-709.2588482265569
2035,log pred hmc,20350,2035,-709.0990828089244
2036,log pred hmc,20360,2036,-708.9393630320336
2037,log pred hmc,20370,2037,-708.7796888828464
2038,log pred hmc,20380,2038,-708.6200603483278
2039,log pred hmc,20390,2039,-708.4604774154471
2040,log pred hmc,20400,2040,-708.3009400711771
2041,log pred hmc,20410,2041,-708.1414483024945
2042,log pred hmc,20420,2042,-707.9820020963793
2043,log pred hmc,20430,2043,-707.8226014398157
2044,log pred hmc,20440,2044,-707.6632463197913
2045,log pred hmc,20450,2045,-707.5039367232973
2046,log pred hmc,20460,2046,-707.3446726373293
2047,log pred hmc,20470,2047,-707.1854540488857
2048,log pred hmc,20480,2048,-707.0262809449695
2049,log pred hmc,20490,2049,-706.8671533125867
2050,log pred hmc,20500,2050,-706.7080711387471
2051,log pred hmc,20510,2051,-706.5490344104649
2052,log pred hmc,20520,2052,-706.3900431147572
2053,log pred hmc,20530,2053,-706.231097238645
2054,log pred hmc,20540,2054,-706.0721967691534
2055,log pred hmc,20550,2055,-705.9133416933108
2056,log pred hmc,20560,2056,-705.7545319981496
2057,log pred hmc,20570,2057,-705.5957676707055
2058,log pred hmc,20580,2058,-705.4370486980182
2059,log pred hmc,20590,2059,-705.2783750671312
2060,log pred hmc,20600,2060,-705.1197467650915
2061,log pred hmc,20610,2061,-704.9611637789496
2062,log pred hmc,20620,2062,-704.8026260957603
2063,log pred hmc,20630,2063,-704.6441337025816
2064,log pred hmc,20640,2064,-704.4856865864754
2065,log pred hmc,20650,2065,-704.3272847345071
2066,log pred hmc,20660,2066,-704.1689281337459
2067,log pred hmc,20670,2067,-704.0106167712651
2068,log pred hmc,20680,2068,-703.852350634141
2069,log pred hmc,20690,2069,-703.6941297094538
2070,log pred hmc,20700,2070,-703.535953984288
2071,log pred hmc,20710,2071,-703.3778234457309
2072,log pred hmc,20720,2072,-703.2197380808739
2073,log pred hmc,20730,2073,-703.0616978768121
2074,log pred hmc,20740,2074,-702.9037028206445
2075,log pred hmc,20750,2075,-702.7457528994732
2076,log pred hmc,20760,2076,-702.5878481004045
2077,log pred hmc,20770,2077,-702.4299884105483
2078,log pred hmc,20780,2078,-702.2721738170179
2079,log pred hmc,20790,2079,-702.1144043069306
2080,log pred hmc,20800,2080,-701.9566798674073
2081,log pred hmc,20810,2081,-701.7990004855723
2082,log pred hmc,20820,2082,-701.6413661485541
2083,log pred hmc,20830,2083,-701.4837768434844
2084,log pred hmc,20840,2084,-701.3262325574988
2085,log pred hmc,20850,2085,-701.1687332777366
2086,log pred hmc,20860,2086,-701.0112789913408
2087,log pred hmc,20870,2087,-700.8538696854577
2088,log pred hmc,20880,2088,-700.6965053472379
2089,log pred hmc,20890,2089,-700.539185963835
2090,log pred hmc,20900,2090,-700.3819115224069
2091,log pred hmc,20910,2091,-700.2246820101147
2092,log pred hmc,20920,2092,-700.0674974141233
2093,log pred hmc,20930,2093,-699.9103577216016
2094,log pred hmc,20940,2094,-699.7532629197215
2095,log pred hmc,20950,2095,-699.5962129956591
2096,log pred hmc,20960,2096,-699.4392079365939
2097,log pred hmc,20970,2097,-699.2822477297093
2098,log pred hmc,20980,2098,-699.1253323621924
2099,log pred hmc,20990,2099,-698.9684618212332
2100,log pred hmc,21000,2100,-698.8116360940265
2101,log pred hmc,21010,2101,-698.6548551677698
2102,log pred hmc,21020,2102,-698.4981190296651
2103,log pred hmc,21030,2103,-698.3414276669172
2104,log pred hmc,21040,2104,-698.1847810667351
2105,log pred hmc,21050,2105,-698.0281792163314
2106,log pred hmc,21060,2106,-697.8716221029223
2107,log pred hmc,21070,2107,-697.7151097137275
2108,log pred hmc,21080,2108,-697.5586420359705
2109,log pred hmc,21090,2109,-697.4022190568785
2110,log pred hmc,21100,2110,-697.2458407636822
2111,log pred hmc,21110,2111,-697.0895071436161
2112,log pred hmc,21120,2112,-696.9332181839181
2113,log pred hmc,21130,2113,-696.7769738718303
2114,log pred hmc,21140,2114,-696.6207741945976
2115,log pred hmc,21150,2115,-696.4646191394693
2116,log pred hmc,21160,2116,-696.308508693698
2117,log pred hmc,21170,2117,-696.1524428445399
2118,log pred hmc,21180,2118,-695.996421579255
2119,log pred hmc,21190,2119,-695.8404448851069
2120,log pred hmc,21200,2120,-695.6845127493627
2121,log pred hmc,21210,2121,-695.5286251592934
2122,log pred hmc,21220,2122,-695.3727821021733
2123,log pred hmc,21230,2123,-695.2169835652807
2124,log pred hmc,21240,2124,-695.0612295358972
2125,log pred hmc,21250,2125,-694.9055200013083
2126,log pred hmc,21260,2126,-694.7498549488029
2127,log pred hmc,21270,2127,-694.5942343656737
2128,log pred hmc,21280,2128,-694.4386582392171
2129,log pred hmc,21290,2129,-694.2831265567328
2130,log pred hmc,21300,2130,-694.1276393055247
2131,log pred hmc,21310,2131,-693.9721964728994
2132,log pred hmc,21320,2132,-693.8167980461681
2133,log pred hmc,21330,2133,-693.661444012645
2134,log pred hmc,21340,2134,-693.5061343596484
2135,log pred hmc,21350,2135,-693.3508690744998
2136,log pred hmc,21360,2136,-693.1956481445244
2137,log pred hmc,21370,2137,-693.0404715570513
2138,log pred hmc,21380,2138,-692.8853392994127
2139,log pred hmc,21390,2139,-692.7302513589452
2140,log pred hmc,21400,2140,-692.5752077229881
2141,log pred hmc,21410,2141,-692.4202083788851
2142,log pred hmc,21420,2142,-692.2652533139832
2143,log pred hmc,21430,2143,-692.1103425156327
2144,log pred hmc,21440,2144,-691.9554759711882
2145,log pred hmc,21450,2145,-691.8006536680073
2146,log pred hmc,21460,2146,-691.6458755934514
2147,log pred hmc,21470,2147,-691.4911417348857
2148,log pred hmc,21480,2148,-691.3364520796787
2149,log pred hmc,21490,2149,-691.1818066152028
2150,log pred hmc,21500,2150,-691.0272053288339
2151,log pred hmc,21510,2151,-690.8726482079517
2152,log pred hmc,21520,2152,-690.7181352399388
2153,log pred hmc,21530,2153,-690.5636664121821
2154,log pred hmc,21540,2154,-690.4092417120719
2155,log pred hmc,21550,2155,-690.2548611270023
2156,log pred hmc,21560,2156,-690.1005246443707
2157,log pred hmc,21570,2157,-689.9462322515778
2158,log pred hmc,21580,2158,-689.791983936029
2159,log pred hmc,21590,2159,-689.6377796851322
2160,log pred hmc,21600,2160,-689.4836194862993
2161,log pred hmc,21610,2161,-689.3295033269458
2162,log pred hmc,21620,2162,-689.1754311944909
2163,log pred hmc,21630,2163,-689.021403076357
2164,log pred hmc,21640,2164,-688.8674189599708
2165,log pred hmc,21650,2165,-688.7134788327619
2166,log pred hmc,21660,2166,-688.5595826821639
2167,log pred hmc,21670,2167,-688.4057304956137
2168,log pred hmc,21680,2168,-688.2519222605519
2169,log pred hmc,21690,2169,-688.098157964423
